Time (s) Adjusted,grouped_wild type 2M Sbfr_Series001_Crop001_GCamP_Results_260123,grouped_wild type 2M Sbfr_Series002_Crop001_GCamP_Results_260123,grouped_wild type 2M Sbfr_Series005_Crop001_GCamP_Results_260123,grouped_wild type 2M Sbfr_Series007_Crop001_GCamP_Results_260123,grouped_wild type 2M Sbfr_Series008_Crop001_GCamP_Results_260123,grouped_wild type 2M Sbfr_Series009_Crop001_GCamP_Results_260123,grouped_wild type 2M Sbfr_Series011_Crop001_GCamP_Results_260123,grouped_wild type 2M Sbfr_Series013_Crop001_GCamP_Results_260123,grouped_wild type 2M Sbfr_Series015_Crop001_GCamP_Results_260123,grouped_wild type 2M Sbfr_Series017_Crop001_GCamP_Results_260123,grouped_wild type 2M Sbfr_Series019_Crop001_GCamP_Results_260123,grouped_wild type 2M Sbfr_Series021_Crop001_GCamP_Results_260123,grouped_wild type 2M Sbfr_Series023_Crop001_GCamP_Results_260123,grouped_wild type 2M Sbfr_Series024_Crop001_GCamP_Results_260123,grouped_wild type 2M Sbfr_Series025_Crop001_GCamP_Results_260123
26.8,135.3139388481222,115.11552617288783,6.51495986214694,46.692889688432615,6.7595165217512845,10.147272522482465,57.77810474100309,117.3578403253874,47.42025355644306,57.698769722295594,59.53124063081738,71.06214825219249,66.97985989324415,5.843155601873974,56.061344583732804
26.9,135.47550876895292,115.26373550563213,6.2775785702377025,46.23380881993253,6.2424530883245595,9.59440429265391,57.36785659067505,116.71340627943401,47.361930018920546,57.26429299874729,60.63036562991746,71.20679208909516,66.5873248710738,6.023422194569665,57.16175449999915
27.0,135.6237676790817,114.9485077863813,6.916520793481913,46.1574586086084,2.1395018500538736,9.206776274984598,57.021622680333245,116.85965656541862,47.42700966567935,57.47775667103119,60.723072261849644,71.60298020894555,66.19764052001022,5.897191346264551,56.93922891044033
27.1,135.35624379136934,102.18106805591853,6.814444438415002,46.27587046473029,1.7524049262088575,8.934358165599871,57.405298895010105,116.21271023228786,47.26401116309342,56.899516540327085,58.89733368040681,71.29845065160471,66.37851174535338,6.023253401569107,56.70833586403796
27.2,134.7692647501804,114.71642818371843,6.783284638029791,45.37971484286507,2.0384357240804345,8.498888243913328,57.40162421979635,116.7861517271946,48.07505563829225,56.96135398608731,60.39566479987064,71.55442059563678,66.10249367394393,6.350414820558996,56.42878448278946
27.3,134.78358676870104,101.44251513931574,6.925696503697541,46.43970922520606,2.1865010415805504,8.548644022307965,57.71929435387047,116.73988193146785,48.539077740106414,56.893485499777256,59.69795058777984,71.07495317407653,65.79859772879944,6.190333610625576,56.340915699821544
27.4,135.02056700659492,114.30056234611021,7.366550212271054,46.49176723738383,2.3029810681251366,7.992551468560092,57.07122886893898,116.11998967929196,49.04486037632827,56.37013767018975,59.57174905079012,70.83666258438862,65.77033470647655,6.276664833842839,55.87349963138595
27.5,134.20163425890533,113.21271725372667,6.990169514620691,46.0707064576329,3.593715183170641,3.2262249393219733,57.054297196361425,116.35056680332603,48.53423250207902,55.6137387398687,59.29135700091507,71.3594835534563,65.16923074003091,6.406618774492891,55.4395925271823
27.6,134.1816992318559,101.64545752347242,6.817783997745366,38.73378341307496,2.5889479167837663,3.0470207352916425,57.08077376763772,116.59413957212081,48.312682750032224,55.36347959411927,60.016071550549704,71.0306660478446,65.35119207955952,6.520924133640481,55.07586117059299
27.7,134.5721696262284,102.43913772988124,7.3332804253257216,45.36549553348005,2.2107164507056947,3.0531900204242763,56.697047810792014,115.69483964053742,47.90746011184252,54.982913458352655,60.75709853895517,71.424654861014,64.75374552207693,6.849928953994379,54.64181751181729
27.8,134.5124343309941,102.29862975203292,7.793578266076601,45.68480188676077,1.0540182910860008,3.183587263925748,56.64986293116647,116.2733534832234,47.8495455060481,54.70169353703068,60.01794667505742,70.75937239039584,64.94357096923017,6.244510259798236,54.289428922744634
27.9,134.07028262709343,102.54764428185526,7.495025312367655,45.60101358651775,0.6508102376201563,3.134355156093525,57.058262046397765,116.37812816565751,47.89761009020124,54.22217347792157,59.500489531360586,71.42817302342037,64.37397172569457,6.280899668228976,53.77431360468117
28.0,134.20053102974532,104.48285542476088,7.4278438323740765,38.191710598346546,0.9748119892448859,3.65919995445293,56.60019494046008,115.68033386647802,48.394566445867035,54.13823533927712,60.13810780932239,70.3593168109018,63.80787450303614,6.6333971601964254,53.53098245085833
28.1,133.17197437691934,106.05099635129189,7.519469285362291,38.18782026810136,0.5312879883004573,3.2347782019799123,56.737028230275,115.96286930638496,48.41109454815034,54.131293872370605,59.54941629328094,70.4909823651561,63.432251125145726,6.775735366661362,53.26768673843401
28.2,133.69290485933143,106.64116841736174,7.5899936095547105,44.27592005349451,-0.3459984317859668,3.231473479744473,56.10143795277467,114.98028068868807,48.35346536646349,53.8080363783418,59.51449039030517,70.07823239798384,63.154564611869134,6.9670706483394,52.757032614922196
28.3,133.53083051714907,107.20692207561409,7.99691017737246,37.51081932359726,-0.019499838095621058,3.5430803133579722,56.594701301671144,115.38282090995119,47.69598589096388,53.1206112841178,59.055725195851494,70.10019098892799,62.818086066241,7.016015652623031,52.10379267258573
28.4,133.3588324122243,108.13837528363277,7.046716505221093,38.166574329806316,-0.10566325812426136,3.9430762016788297,56.33321031387818,115.52365959469805,48.57143519759788,52.444225951034724,59.21638564536569,70.68943401307945,62.38356166733739,6.812528311069094,53.350679105980255
28.5,132.82635832942623,106.72601760743164,7.6117414844966245,37.4488888517008,-0.2757335180942455,3.7152831516608984,56.37871425167584,114.3716194679482,49.98089141242554,52.485356538595155,57.805631768918815,70.23631891064909,62.40309454712966,7.264939165338472,52.3806563565444
28.6,132.38282554126448,106.84125631887633,7.643979386041893,37.71037662816025,-0.44360871045806505,3.480177874540635,56.322149417712794,114.66746435997896,48.4188104676261,52.462725838215334,58.71433272606057,70.19914855290892,61.62255237153064,7.481058787554387,52.24512197315739
28.7,132.5675612438099,106.70797303795007,7.428182416384079,37.04308849637137,-0.6988393059611528,4.037151132294985,56.01637032765263,113.41375331704342,44.606535134743964,52.15556158334042,58.201506206810144,69.11767826957598,61.51785019048377,7.577241246295166,52.10806061716495
28.8,132.1443623263993,107.94117827397572,7.12206463650757,37.222322874294775,-0.4133266605597967,3.805065468177025,55.379264027877745,113.30472653494165,46.40397768133735,52.02856743802264,56.30358901984131,69.96262553151136,60.883682964041796,7.431927080923725,51.81138019637478
28.9,131.40234372864995,106.96792717189733,7.80099628628102,37.768815820967234,-1.4477752285650318,3.5386978467209307,55.919030350999535,113.54651109228541,46.61863916334284,51.17383922914012,56.728815432227556,69.6382869655124,60.015423601185546,7.7119266973058025,51.11557332012528
29.0,131.5671295894244,107.74610341415071,8.411491552412595,37.136733306930836,-0.5456683155945345,3.908862072976186,55.45010299972784,113.71904156676698,47.67040230166357,50.65310290015288,57.8973690325376,69.77336867515736,59.615239282701395,7.9249757427806475,49.9660429946462
29.1,131.4711183003601,107.04200155752628,8.079074689024397,36.227635053975895,-1.7062072557926573,3.850360068544333,55.412914070485854,112.30022696422998,47.97056113377371,50.66486704030921,55.6678314921392,69.60952715611336,59.1964299450598,7.964356754538738,46.78255687353651
29.2,131.23466542994998,107.22408634904544,8.170139176458294,36.68590750618923,-1.6817456665316435,3.735998248367098,55.97713631986282,105.08586219257515,48.505550690560014,50.01724599284046,57.29657891029773,69.20652174969143,57.91550180006325,7.850704039458115,45.52373225488311
29.3,131.68369227211718,106.91261848575469,8.058170058461474,36.93161822036691,-2.2762650141322887,3.7861695639433073,55.39765290277852,106.68139733763151,47.85836018831266,49.92242645358935,56.61050273876728,68.92777794824909,57.4269290161972,7.934392879096553,53.97760474100973
29.4,130.6864948564444,106.76382945567363,8.128444173750644,35.90633123618365,-2.5608831835778147,3.5630350745370407,55.45499196647849,106.05179346951354,46.05941061184056,49.16000317917553,56.36416833138976,69.3877694583147,57.47656525004145,7.869842392923342,54.37862413884871
29.5,130.43263385412027,106.70946614338004,7.990508520065026,36.50596561382209,-2.118520435789467,2.9777631595581333,55.19259999236475,105.8414336804077,45.10055720170017,48.94250632711534,55.61427630537057,69.29943364159159,56.57635148774019,7.977895994962225,52.92884951315955
29.6,130.42714067762077,106.03161622778529,8.419995987263222,35.64191829939284,-0.7859934589352058,6.771946701426992,55.276887232711296,105.67723513839374,44.81051892547651,49.06405514837618,55.68132283775695,68.41459090734463,56.11096363381011,8.37965348022271,52.006602393677134
29.7,129.7724751358231,106.08779278563202,8.305978093430458,34.938829896665,-0.7853275889777329,6.704896475924776,54.81526311194218,105.8296194882189,44.01527031000829,49.0400374674535,55.49782009780052,69.06779262859942,55.91856788791388,8.321200898616969,51.00751054612915
29.8,130.32562072327073,107.03546881079411,8.407284771066434,33.95716391634777,-1.776819953720473,6.551309762890533,55.07571941358494,105.586118091033,41.69795545771636,48.48713777390978,53.300865932457235,68.95601075475969,54.936733962317504,8.413783920666464,50.50503267337738
29.9,129.02503040226884,106.63362072486373,8.501590236403603,38.9851158337526,-3.3279909841949475,6.276299379610782,55.18201963001841,105.94901815592793,43.70426965073413,48.553389026838815,55.94123615025506,67.8216536272148,54.991580440250424,8.568792319643375,50.34144815298634
30.0,129.1433461210665,106.12561473465635,8.354005565276669,39.21720191854439,-1.8183530110583597,6.4789401275326775,55.215338383190634,105.40808907532538,42.768990365258446,48.39823007695724,55.048383440892486,67.9304898296103,54.284023930043965,8.425068535605492,49.076731821263216
30.1,128.30127167306688,105.97387586384875,9.366054116236716,39.034140004759905,-2.1513416896695716,5.9514354759770285,54.845140892077026,104.79466906503295,43.08839240811802,48.3699801420153,54.37349569967053,68.28436236182472,53.647873091029304,8.517410813310953,48.996491792715226
30.2,128.73886121780893,105.81138229494155,8.211885055799316,38.49958834445554,-0.966372002034408,6.082282153540794,55.12599956128246,104.77325379504565,42.78806776471159,47.9500120728939,55.22350264279062,67.51308359766819,53.562426956788634,8.435805442960776,47.87020620031088
30.3,127.44729983575016,105.2358746974281,8.61225916031324,38.01208874633559,-0.46007013375735184,5.567763971338296,54.70860193677841,104.07188323427205,42.874901986034615,47.48598269693748,54.71399436093338,67.66534698574588,52.79876564551448,8.632818574844553,46.90296823754478
30.4,126.93666994155588,104.9166353567979,8.534312861859078,37.668985276504856,-0.4477651105059408,5.300718421953073,54.371869036142265,104.42326082179972,42.775516035245,47.68093355678187,55.83131365784833,68.59958326753068,52.514078792380644,8.655628463784888,48.176947435366685
30.5,126.4618238514579,104.74530576482363,8.723140641935261,37.247032075041744,1.934529306604329,8.49336482268237,53.9619765688732,104.54569183039347,41.75381863546838,47.671573699311224,54.76799846693052,67.26446023888249,52.27322705386989,8.709989952341783,47.804477219863976
30.6,127.38253753552819,105.29977407902612,8.895144538147054,36.28270293022098,2.4484109354998758,8.043124511561427,54.200855335700496,103.50684359166993,42.51090308959652,47.4215207185314,54.764260650229446,67.45564063512323,51.64915904294609,8.80204413155371,47.48831153618441
30.7,126.96186497753233,103.87036149887143,8.512259532745812,35.543786863711375,2.5469195996056104,7.859606853273744,54.2447483486691,104.55225895421277,42.161971887838504,46.58487189503422,55.145752836695024,67.43625464740066,51.030783385346815,8.870141263034172,47.09598970537466
30.8,126.77639739144406,103.81961427371935,9.125946023160239,35.01855427765214,2.4403219530079365,7.023513573371247,54.105756124270066,103.5130482743489,39.795734591140175,46.59783681075125,53.85369287135906,67.38070955358681,50.6067943311928,9.081209519833699,46.88302855917371
30.9,126.41094424186332,103.56303475238185,8.527593261695612,34.030901727675776,4.915751082991988,6.457649873540628,53.99470193789799,104.67595623860923,39.878718677284596,46.58185273391138,54.67484474616615,66.51862037461419,50.5980507362947,8.843732387826018,47.062878244388806
31.0,125.77237890804452,104.29736637645027,8.676152801938086,33.391351770328995,5.176343933009385,5.716962085141965,54.04135722031879,103.4031610559399,42.25760899123096,46.71446482431218,54.47970055876947,66.18509647520541,49.73823839771789,9.024553304436209,46.985113337106014
31.1,125.98683094720009,103.71834406453415,8.329066486959105,33.256839649290654,5.415848545312196,0.8909373762644641,54.641608316038614,102.35745236551021,43.38618340454733,46.180074237489904,54.00601346538066,65.91093902210869,49.148775213440345,9.085494187847686,46.871573764500305
31.2,125.20196054031751,102.97337204880439,7.796310443485458,33.157267029821156,5.338146141439745,-0.01612281517729386,54.572174423704084,102.02455043820434,43.41176852432038,46.38768348310182,54.18208186795161,67.94419800603967,48.417450196698006,8.842113732355118,46.747148000581326
31.3,124.70672010317658,102.52787493644266,7.645571210618755,33.211993116264374,5.032070234522873,-0.19077694707739923,54.35021347332625,102.30778466909373,42.97285384498174,45.933307045449844,52.80481089689576,66.8516309005312,48.36934749392222,8.977144090948332,46.57659171989978
31.4,124.51066140618241,90.66477261096799,8.49730832247936,33.05781235393658,5.412067555310486,-0.2564956261300271,54.044669227688814,101.44019901596926,36.28646546260172,45.47915132574786,53.512348269461825,66.93240120785053,47.331221333171804,9.171141137027139,46.782782470123415
31.5,124.40869327192956,90.52933562309055,8.917429483456216,33.139359826316394,4.0513616341255165,-0.1312396989110134,53.987954972216635,101.27169976024955,42.21983303777013,45.07404921616319,54.018110050574755,66.45863287002871,46.895350985589815,9.174254875684497,46.32642941332393
31.6,123.02525384673096,90.8567531769626,8.913086422361703,32.40857350685146,1.0741356522387733,-0.715429451936,53.75817194714068,100.49638829014722,41.837017061691384,45.07533580374522,54.16298747620583,66.47288430192354,46.36799467020731,8.991695059662684,46.29555840808263
31.7,123.1906653849815,92.08679666218644,9.379760031735872,32.53901652873073,-5.385504081998695,-0.47427319564807746,54.09713220439684,100.95880834981882,36.0483205651116,45.08067025380953,53.469900172009595,65.40973471068563,45.328216889673115,9.23445504001303,45.665664924850965
31.8,123.39441823318731,92.69435817194254,9.024717741055884,32.98809090482944,-4.15629669117458,-0.668594181302943,54.019713621758385,99.77253800110392,36.62945265113416,45.04296151560712,53.61293300827302,65.35845400792135,44.876554132685136,9.011206215465172,45.70073370397932
31.9,121.45403301009185,93.10322379043838,9.13463664190639,32.54455144802572,-3.6171980010967637,-0.7253466152986547,53.41237696190252,99.98291869985503,35.92838289995679,24.102738616903046,53.083831629723896,65.38372194133714,44.517644224615566,8.993523264759755,45.73957575883608
32.0,122.14798534898677,92.67352211936675,9.426407203728608,31.588107740092834,-3.8750912517347675,-0.5988707170337406,53.830702301325005,100.83112726175868,37.09672129589354,44.89774748105729,52.85651217511018,64.81288962866637,43.42969854846361,9.030144168035276,45.48722598209516
32.1,122.36027150443111,91.45651234318878,8.90990631947435,32.52221169040064,-1.795417776638768,-0.7418045264062165,53.38259844234211,100.30568077458112,35.58473676411502,44.156849765825925,52.52955495489114,64.71938108755424,43.07083364542882,9.035798141937509,45.33841176202677
32.2,121.60302015098165,91.70519380609909,9.009927445088763,31.815481880353317,-1.4658855440008,-1.107761700092727,53.07214673364242,99.8984757656527,34.855129292003205,23.24739098466121,52.86538686970296,63.36295011291977,42.959778857262506,9.004288861487897,45.26840770947379
32.3,120.99081946826907,90.73253944958745,9.325662216990224,31.61558790932702,-1.2683096484971532,-1.5613450083604157,52.40113214427671,98.93356682317814,33.72425337904859,43.54228259489148,52.18303735315587,65.04150526241958,42.052002236943885,9.054597418595852,45.2415164870871
32.4,121.08218249699084,91.62104529636449,9.487231427155473,31.81979248565148,-2.090377578808422,-1.6815269795773347,52.59380767770056,99.17281316335423,32.964132135336854,22.397589199133495,52.0200249690516,65.11776608534151,41.19552876781721,9.177982084936978,44.770886207406846
32.5,120.46015763757924,91.87563991941731,9.11948051989512,31.01676906456825,-1.5900527042542887,2.4126469061257403,52.419715677468396,98.94119485653347,33.26065439195919,22.19839158317272,51.87004612080902,65.01890092236046,41.17507769688901,9.219971257011306,44.78034403613879
32.6,119.99494124488876,91.02065411455739,9.227754333371289,30.717280746881766,-2.2970843001910595,2.061461870676153,51.637676781779135,98.44930019203001,31.82598741129505,21.576306684841114,51.49369990923248,64.14465910718184,40.71253987905027,9.348038546185766,44.98509951320659
32.7,119.42983761811516,91.42613397378382,9.92910761500626,31.45664612416645,-2.1117289121599576,2.4554529377615175,51.00734309758563,98.23029098701097,32.408565086806725,21.12998822657967,52.041881258008075,63.533654947525314,40.43994941305384,9.443151330830807,44.725956904333046
32.8,110.30023062494627,91.26193550690802,9.496959425217678,30.82737574583517,-2.6367702649770965,1.8919035944998228,50.59354332733313,98.70210697327708,32.034429461881736,20.324703159415144,51.221694343939156,63.73128055664346,39.68727920226077,9.536823092512108,44.51678572719797
32.9,109.80549771172488,90.95031079884117,9.375856446800642,30.785280375171972,-3.294501163967265,1.8889964246388153,50.17647352092743,97.81971314708845,31.65029313830349,19.729984561215325,51.16815581478733,64.35743799825136,39.517883597071545,9.434178595598786,44.65903822008819
33.0,110.26641627906257,90.76599467908818,9.895606166360466,30.426707862070735,-3.417154375897491,1.5756669838628259,49.72578545354974,97.64577808081737,31.256633970487265,19.029675948048187,50.98415783261547,63.724020928842926,39.15329696816886,9.350679342681971,44.368097774397846
33.1,109.20124386119605,90.60344423295206,9.693020815188277,30.08058856016497,-3.7282702632482767,1.489907343781855,49.078167337765045,96.62932071444794,30.754416688747764,19.38288691845007,51.27715814898482,63.6795893762332,38.94475902360425,9.443498596614976,44.03678912842123
33.2,108.6805953496924,89.29119214116467,9.796695819119662,30.25568732653074,-3.6947052896299706,1.5097823599632,49.00910280056777,97.20097147071618,29.527927767125234,18.667294102483467,50.93573163407365,63.73543313730621,38.21383019187604,9.549370867691897,44.019594093329985
33.3,108.63200581432059,89.82960777015506,9.513510021245107,29.7330669376251,-3.780440974504881,1.9969703927823428,47.305763296208525,95.94005959351838,30.12156874815223,18.04963685474241,51.806679369293576,63.102641888425325,38.494526493946765,9.51661484592536,43.98978236744776
33.4,108.24696609557589,89.36836117677959,8.55640712560183,30.04476884741744,-2.9707751807385208,2.064040100421444,47.13074683548178,95.70880313637542,28.624703245661944,18.277569937876013,50.85746700605956,63.259866480879246,38.04475466727948,9.502760001299581,43.85869952244454
33.5,108.01082755521537,89.23107601857123,9.222918152676579,29.675668228331055,-3.7989268496533057,1.5936706723889689,47.182529447519116,95.85756210696339,31.806867649908238,43.42959766375879,49.97112750301747,62.02045981079431,37.701643416584155,9.712715173921357,43.662015715524156
33.6,108.47145730768356,89.11955336118109,8.821288778475333,28.913081812371665,-2.981606754585009,2.0467733140553506,46.75765783474117,94.78228565039888,31.698538804550992,18.10261941139341,50.60082964645746,62.284653411934556,37.091424505101706,9.690931392254367,43.472665862693404
33.7,107.97674833539499,88.6831547789451,8.938695392936989,28.602426297427417,-2.5488726027368447,2.128503526721465,46.223229287563186,94.44542086484327,31.357196961856385,42.784889522128225,50.32932522006889,61.67896317862402,36.72772084593322,9.662272563122961,43.16655188465217
33.8,107.74086628832688,88.4981499493309,8.48380637147785,27.66216014248489,-3.067367574477627,2.17582361855931,46.50268154151594,95.09132553127796,30.24982260023647,42.8151355553982,50.414032506036364,60.69837437347265,36.47177676152809,9.760112802488571,42.95746821725112
33.9,107.32119327622269,87.29872692886003,9.107160865773936,27.627419298819948,-2.7779989683227058,2.054459529022532,47.47287355877076,94.79951078266612,29.878987481012608,17.77049484065246,49.23197653329053,60.705963638763066,35.94398271204673,9.858195142495687,43.11812802391033
34.0,107.13311939430977,87.98297620521083,8.991969500917612,27.365647226141142,-2.9654519592866997,2.121488008664926,47.31632395848193,93.77727975033304,28.736640963833324,42.20663761584947,49.41222264652386,60.73969837409991,38.76225173628529,9.670811312305945,42.89159372304635
34.1,107.11371460348249,87.39596535580603,8.502251338968776,27.293215931826026,-3.3426239993522007,2.12086483344509,47.431848888839966,94.17119331325385,28.60459041997816,17.136249383297624,49.053130113054095,61.02702209983678,38.264441657644774,9.75147530570474,42.50621049270211
34.2,106.49702024938685,87.0137688874983,8.711520381301687,27.079249990428583,-3.4829937588943043,2.027288310187494,47.722091708932496,94.0733235025564,27.400896462771392,16.449616959126242,49.367032299957216,60.89914039366647,38.5047533696833,9.924706665265578,42.40504209075897
34.3,106.27431756509472,87.15124245817069,8.765972326418993,27.096592146507973,-3.5841759101699555,2.2534367146075276,47.418770705944056,92.91442007434063,27.795817341687062,16.233134441219597,49.15229326092951,60.727605980183526,37.76795361176272,9.901327802122076,42.18536093938161
34.4,106.01262304792446,87.26819193138583,9.432174196678925,26.911659133803674,-3.6082673698931416,2.361139569581262,45.21290745348184,92.81478679924274,27.37243287205324,15.892171515497978,48.73360635725911,60.232178469022216,37.00405300150484,9.909950225839422,42.22969934652135
34.5,106.31268516948852,86.9701734736301,9.860835038600502,26.157915128745202,-3.797511901176142,1.9729903807126252,46.16012223464833,92.6588951398127,27.16798584049239,15.715101068620735,48.07920721694297,60.30918561286682,36.91579284702276,9.81996826128317,41.979982893972505
34.6,105.99353684912971,87.0618664518842,9.183164655639624,27.285848400259173,-4.906953894199718,2.111117311709979,46.06044871508615,93.54456759817698,26.787290684215478,15.579454475795842,47.98976294591671,59.794369825848484,36.30902647448899,9.859904365476785,42.55382817755101
34.7,106.1147789205786,88.36808588169112,9.455884278303541,26.039051534842994,-4.899072288560555,1.9366287976057635,46.474529125290545,91.8430814640716,25.9326681377206,15.994401423200703,47.77506448023574,60.00365777414765,36.17154574328722,10.098874218459448,42.114851802742656
34.8,105.01901456503487,87.70356222190205,9.35085785077322,26.82394142982242,-4.875830095341271,1.3329688068376733,46.82442743750614,90.39431088562074,26.62244444096629,15.539629698454583,47.54638958765656,59.81531051090598,35.75039703038571,9.97525308056099,41.90916266036659
34.9,105.26053492160082,88.18719473914507,10.123930945885393,26.789837670309172,-4.363360289289666,1.5812931738888665,46.46483179820723,90.90395337079585,26.05043872535341,39.98541322433853,46.931090951701314,59.219258788878925,35.01075739610805,10.133929708464201,41.653573952468406
35.0,105.50750597787882,87.08966702298088,10.216395813868207,26.379577583832337,-4.6247946126071895,1.4506825620843138,46.87859850721955,90.85043276281077,25.272783432500763,15.215651391260627,47.43320134015915,59.78187989638185,34.60368260821244,9.911897379222708,41.60590381123272
35.1,105.23303793758477,87.41376472875272,9.314291865545691,25.758878891886983,-2.7800276334698015,1.3553448453727626,46.71172033230464,90.76232131987733,24.042161092319635,14.579899653330655,47.64320236181529,59.970232133238916,34.16044691687303,10.138196948042875,41.529109230726085
35.2,105.18294234767731,87.16390698765339,9.379364559219363,25.841797190697562,1.4719702415322313,1.7138473003813637,46.582231130759894,89.43362788197892,24.445480453040762,39.383447356847384,46.85006391923447,59.86522956650334,33.71543682672416,9.980389144590616,41.35916150944308
35.3,105.3887260888869,87.18557770033655,9.136348519090761,25.666827965089617,1.3749275266531455,2.202753357051691,46.435116843276404,88.89160895082593,24.38586241735979,39.189080529958176,46.2450524282618,59.393757038339885,33.192066582839544,10.27140342719155,41.319169007874464
35.4,105.19594732748254,87.03796066441255,9.193511298222232,25.55809772972072,5.183045765746037,1.427500280426333,46.503564074124334,89.20295806472582,24.062906650456,14.473793858562386,46.496531262117294,58.45607668665991,32.59633995191755,10.14248215410994,41.06023102201133
35.5,105.54604051096146,86.61984593609034,9.521174827425256,24.93944056864927,5.055486863044482,1.2958382296685116,46.16311383364229,88.7229222275044,24.06040865278961,38.5433514315174,46.76993765600263,58.76643983011596,32.217601298408646,10.243764437441428,40.65941393637812
35.6,105.44999673843549,86.67945597873398,9.742211127088762,24.86307401712733,7.505263988505036,1.3815659447535005,44.71458299778496,88.4927757438586,23.743765242718027,37.93997056349771,46.44949364219867,57.85159444732473,31.97659384369635,10.315018292765654,40.30746294140908
35.7,105.05171858479254,87.04883967007675,9.984088816258058,25.666327778499795,8.337817526710005,1.4737373373448222,45.02734755723632,87.94749559522722,23.299706910533427,37.886778441575245,45.66750295339197,57.767106276055905,31.124070942195843,10.365590668570723,40.26709775803411
35.8,105.11870740917072,86.1361964054658,9.659955606731506,24.90905808693681,5.033822731213332,1.270304953383885,45.31189051866675,87.54391198667865,24.16601358152202,37.52752507720473,44.97584593669529,60.81791601190529,30.397659452480884,10.492804460464107,40.04919237906005
35.9,104.25694508908354,87.45638801313818,10.18809863033821,25.560125725368607,0.31197077969059706,0.7683249461936015,45.454370526848734,87.62452679414668,23.151926298827448,37.75847374559969,44.58974158229529,61.187874324573414,30.34533113447853,10.40930393056145,39.83598443145917
36.0,112.02368106224898,86.85098105033245,9.900180618380316,24.246145468372795,-6.317970582052702,0.9404296337256497,45.462291295736236,86.64843183174378,23.553259883425007,37.178803685195874,45.1448871931286,60.228076140353906,30.041564320047627,10.22082367670324,39.35142658480349
36.1,104.31867813123618,86.83317042596441,10.170195332514403,23.392201235012827,-5.429660778767367,1.0568909970971845,45.06527616591716,86.53758945653064,22.275742335142752,37.111529318697905,44.085254986952485,59.205176697839846,29.520196328828526,10.639290050020403,39.478728957943076
36.2,104.75339037302007,86.28587747815982,10.496379852776034,23.16233087668439,-6.165267300190848,0.793150729006129,45.2701824931216,86.46138611985954,22.602319300092486,12.10266813865608,43.92506673381023,59.9820483349925,28.727956686060182,10.251685603200531,39.44028756646634
36.3,104.9148227322483,85.99776252792851,10.550315214739598,22.354749526322312,-4.475016926764361,0.7675184037413452,44.66334293787264,85.30465561791132,22.83378192432501,36.969951651071696,44.23154823502965,59.52337428677196,28.112191984099244,10.511242575708362,39.40058197090926
36.4,105.15583295409068,86.54699464566609,9.95254836576515,22.185535721919177,-4.669567085675304,0.5358707468333037,44.53366743411212,85.2395878930761,21.623740611958553,36.77999989295145,44.39638102702655,59.15001134555169,27.88377592963023,10.573551622005901,39.43576347176001
36.5,104.67245544569093,87.1446000383534,10.430872923067062,22.740922809906507,-6.076666702732174,0.14792092064707418,44.5343324164277,85.23727629429217,22.63745743514544,36.56875343133159,44.12343919015784,57.97821139915055,27.475178793158758,10.715761292263382,38.83982208510903
36.6,104.15723898726218,87.3695144785266,10.330843352222319,21.99363191439063,-7.2142442915977245,-0.0028367788678842487,43.28824062642208,83.86423247081436,22.427777426719985,36.53063611466206,44.33257795136542,57.047604651227054,25.600939863863758,10.644400943247259,38.91352711749594
36.7,103.60345137251498,86.37784104877524,10.228625728437649,21.928945201670345,-7.672389819370498,2.584723964972671,42.83071052704436,84.81804667275163,22.29512436866571,36.220447996195844,44.217023248031694,58.89992745091667,25.35366686632639,10.941618487708633,39.149514302678
36.8,104.1884120786947,85.53054004804748,9.977898202797402,21.540001666617428,-5.396480280223043,2.7937842393856833,42.234247039444355,82.80106346473072,21.284439884368485,36.25231084082192,43.67488317204198,59.12594027591233,24.68353724493176,10.751479767038349,38.367769186452236
36.9,103.3093434757736,85.87401838573254,9.827462329415535,21.11090565794833,-5.5801315369953155,2.3298407342411487,42.36576306061076,82.91196882363968,20.965030688009797,36.32579380331481,43.8574625099251,58.810451251099,23.954197222383918,10.813802956315136,38.28411057712913
37.0,103.82008166870662,85.00738075089966,10.191941365549745,21.42179471473434,-6.349495329543792,2.836478940641495,41.93996619920487,82.6453949824912,20.998475744759823,36.29472940240099,43.37171935764326,57.681944816512946,23.844573559696077,10.762784930497485,38.23153281529329
37.1,103.56663585589186,84.57282018320505,10.226225514672432,20.91817021412758,-7.398796138725736,2.6091467134474584,41.38861067953252,82.65931560646365,20.142390052078806,12.133248829891306,43.00094263564591,57.39318011537184,23.184533817580842,10.894482944521878,38.0264029978918
37.2,103.23188725861021,83.70232016665845,9.866249240168182,20.525404771058803,-7.669488614813517,2.8212893978440263,41.40520564324955,82.53550109687487,20.279240862746654,35.98300184868022,43.31766977941956,56.67529115283537,22.84722805262598,10.918083071329134,37.91062041898132
37.3,103.32219715222803,83.11416590328744,10.518557122036489,20.193367548422483,-9.492201874891457,2.4428134078452928,41.40795310569851,82.93914763533546,19.56140970507962,11.786537092265778,43.536562554191896,56.78740351093764,22.48503658083626,10.986803169682837,37.784857689893485
