Time (s) Adjusted,grouped_osm8dr206 2M S bfr_Series002_Crop001_GCamP_Results_260123,grouped_osm8dr206 2M S bfr_Series004_Crop001_GCamP_Results_260123,grouped_osm8dr206 2M S bfr_Series005_Crop001_GCamP_Results_260123,grouped_osm8dr206 2M S bfr_Series007_Crop001_GCamP_Results_260123,grouped_osm8dr206 2M S bfr_Series008_Crop001_GCamP_Results_260123,grouped_osm8dr206 2M S bfr_Series009_Crop001_GCamP_Results_260123,grouped_osm8dr206 2M S bfr_Series011_Crop001_GCamP_Results_260123,grouped_osm8dr206 2M S bfr_Series013_Crop001_GCamP_Results_260123,grouped_osm8dr206 2M S bfr_Series014_Crop001_GCamP_Results_260123,grouped_osm8dr206 2M S bfr_Series015_Crop001_GCamP_Results_260123,grouped_osm8dr206 2M S bfr_Series016_Crop001_GCamP_Results_260123,grouped_osm8dr206 2M S bfr_Series017_Crop001_GCamP_Results_260123,grouped_osm8dr206 2M S bfr_Series018_Crop001_GCamP_Results_260123,grouped_osm8dr206 2M S bfr_Series019_Crop001_GCamP_Results_260123,grouped_osm8dr206 2M S bfr_Series020_Crop001_GCamP_Results_260123
27.0,114.93642076002777,95.6552050050696,41.89498895203876,39.51403133738222,32.3980888836449,59.728242057344666,69.10803924156907,50.71056771933911,54.35268666132941,54.57517703961467,108.79492767301265,77.7870683613675,46.93652696066754,78.36448307877912,48.30265411340516
27.1,115.14950933693345,95.34407475070547,41.61687375895882,39.19466182678805,32.09012687294647,59.79026941278538,69.10698175547184,49.975107218181336,53.99258495216743,55.09073303641142,107.75502997179397,77.63439447148428,46.28667226181848,77.35371021059989,47.9965657077501
27.2,114.9933593455383,94.4763212555969,41.697344791928224,39.38604499495234,32.2921915343405,59.95467131319663,69.29064373842655,49.466892094988715,54.39531539819209,55.282034222694335,107.89162169430887,77.53328999613585,46.32642008925235,76.79083836627898,48.00353220318349
27.3,113.30855059321365,95.76669045593071,41.81434020818695,39.5665634361166,32.11368800350655,59.646767566242865,68.70374132607657,49.015855059461074,53.719167915766576,55.460201496665476,107.92863070726177,77.26075761456791,45.32473397480198,76.6563652743537,48.33354370275974
27.4,111.19751131638843,94.96928070192482,42.234950427134024,38.93178957476303,31.953081913084514,59.781080064675606,65.05797530148423,48.36637263426048,54.30217444629443,54.789438124645415,107.27685757002267,77.2590970400132,44.963597152014266,79.57969290522509,48.13034286608232
27.5,110.28500874329893,93.79809851562713,41.57127085703185,39.06567799872741,32.231004224657084,59.65063884780695,68.23755913338842,46.75696058848345,48.09335725443533,54.30922919336149,107.88894364369156,76.7247873295926,44.964788664302915,78.05166916244175,48.12803241503913
27.6,110.47810425032736,93.7078239302244,42.21789599350609,39.102475978655114,32.045533044585255,59.76232114099992,64.22663776177771,47.10316154423596,49.417508561004425,55.18897520695546,107.32865115259379,76.5473740751908,44.435097108989815,78.98307761888931,47.98145105370097
27.7,110.32883791225704,94.08376412823188,42.04712864248287,40.26455142082931,32.349540342741314,59.27068748399209,61.91304142743512,47.155111062947725,49.57656862259457,54.74769069330787,106.90189933075659,76.09920652366608,50.218428730855514,78.94095053638418,48.00223758926886
27.8,109.47199987930864,94.33727434982859,41.71765189813328,40.157584756695904,32.061187014254,59.86979370139511,59.697015665917164,47.60795065214039,49.04684584271152,54.07818881825212,106.82545780187333,76.3337189362925,49.09407874619693,78.59483921706048,47.71518101677121
27.9,111.28270547046957,93.91312066847327,42.01082068827408,39.95338403049219,31.94450131369443,59.52271332952009,60.230748792586525,46.704452297223675,49.12457052334845,54.91193380574957,106.67450333096572,76.36941058785668,48.84440249519581,78.55315734057774,47.449167473002234
28.0,111.66766839855931,93.77717294499945,41.805317054831406,39.29488470722717,31.904655309490067,58.893871925592386,59.770956644551745,46.66572053456881,49.42744042711541,55.203307772086944,106.6114128322331,76.08197233358963,48.41749513264605,79.17603611793818,47.89798401690027
28.1,111.32336191027068,94.64861707973508,41.563918601008005,39.90648095810727,32.25431382463917,58.72824044564676,58.93854147908333,45.80633666512479,49.381323275422574,55.039524852072105,106.59013520941886,76.5030869391874,47.49828697488671,78.44428581735382,47.55705312018214
28.2,111.41415241741012,94.77049860966977,42.03654402291842,39.333131495016175,32.276366660846435,59.033486978761005,56.230536330380666,45.94038528163844,49.474964544615275,55.07741649847596,106.65434786814167,76.16192940990899,47.137323906975496,78.82937470392493,47.72057273569027
28.3,110.60107687543076,93.82156280128986,42.26401041432135,39.370878412555555,32.141962646656296,58.854695078966536,57.313296630228784,46.000192698277196,49.60072058213831,54.537821788640784,106.89601821718938,76.26452434447992,46.54133907607218,78.68343946200679,47.80127206966572
28.4,110.34228186345433,92.96998021980156,41.804312938397594,39.79232342291138,32.53952786570542,58.83123192839805,55.529528651180286,45.86766444590578,49.9044514890987,54.242117685982855,106.51057744509883,75.9429078913859,46.27033731003945,79.02438314793831,47.93259139252012
28.5,113.31306335931629,93.53618848824279,41.89267551450702,37.85125547181272,32.389544679153886,59.12680818253375,53.502583148862946,45.96067326143843,49.86728337382644,55.10137810955863,105.74747273393321,75.85554986481407,46.20163761034282,78.41690446875091,47.5461840645149
28.6,114.04932932308327,93.55913757020225,41.69210007717747,38.38593339847375,32.34892329274654,58.68821485289075,51.94072031558171,48.30045140494951,50.35420284496417,55.21737738687275,105.81132588190681,75.85998558594427,46.124243991361,78.50734318420432,47.02682235993909
28.7,113.57645882808873,92.97108288572439,41.29495574635159,39.42242307692372,32.20778305580104,59.05437910158543,49.671677528336,47.9267699021235,50.20501992420309,55.03967591539582,105.31553463676855,75.79375577522963,45.824250898949714,78.38561615139845,47.42134867557749
28.8,112.1826340328478,93.12791453806699,41.38545915799993,39.448853117331424,31.957111220782387,58.92829718978872,49.07111209497802,48.03625872108074,50.49170402417665,54.685087582646815,105.17520541694934,75.73767859179141,46.50366729574375,78.09834292955038,47.092560635996705
28.9,111.16173801339932,92.73387187579,41.64372314457914,39.62413412606587,32.13399297263565,59.00940154678451,47.3086950437999,48.31683976163328,51.006091606154804,55.540562987924474,105.13869706137224,75.3232353225955,46.22447662944829,78.99373833243918,47.33924348505758
29.0,110.29028422291,92.82115089719747,41.46637189239722,39.0715549730059,32.10805325887564,58.72156714164496,47.81831343054906,47.78904843003289,50.50965094028865,54.80459067145314,104.98125775632614,74.89245876276638,46.82975989018893,78.14838088329493,47.50220262212721
29.1,109.80922774677978,92.66843160684262,41.60774061943707,39.65306901061676,32.05947522013154,58.9749465360013,47.98778064238968,47.893814109968204,50.72859657150993,54.748725208781394,104.51233330711818,75.19630110248067,46.54470641273635,78.0546925019843,47.29050999476317
29.2,111.45530016602376,92.82194612365036,41.70055271057858,39.17443178097274,32.12522535535439,59.02461229303839,46.14144465583459,47.33366526673546,51.189158676102714,54.38984235380846,104.74825268816095,74.4330733124167,46.78712977356453,77.82380408118628,46.85767983181736
29.3,110.78458995726488,92.12384634690395,41.956020347512876,38.710274043620004,31.922807999192695,58.94845513826094,45.26082595666339,47.35046291834721,50.81570756371661,54.40649621938056,104.58470312323615,74.29086217163264,46.06830655258231,78.17928769627918,47.12054074127287
29.4,111.49890843971639,92.17192110137539,42.29710629051211,38.40574257532909,31.965784626592257,58.52957520808488,45.372445955044505,47.369792833669166,50.76609142209663,54.93190995484212,104.24057333521945,74.5732822407343,46.3388236834,77.87091630878191,46.855203568444026
29.5,110.68421499545535,91.91232908618981,41.79342738611584,37.46796356726917,31.961032420907152,58.74609340418966,44.866055816413144,46.96873773669438,50.586494845027,54.427947775796646,103.9231381852084,74.45595302706265,45.717392488668885,77.75686146272045,46.73286610812946
29.6,110.61770074381194,91.78296419960388,41.945501137393485,38.76668420485983,32.351297362244935,59.27775168159371,45.31028930684075,47.65631824007764,51.43750138911988,54.079416615058754,104.3276643948568,74.14794029214951,45.732799579041036,77.79846495556164,46.88046491200703
29.7,109.46443419565122,91.81773700396134,42.09231024279852,38.999494729367406,32.63610587519924,58.86116926186236,46.3001033886291,47.134395072920526,50.63744593910153,54.23987985777021,104.64273164818015,74.06028801482246,45.39316084923169,77.87172884638072,47.06520980433349
29.8,107.49643422964327,92.0846082561704,42.23335931293783,39.15343922556937,32.66671164371059,58.657587280621456,44.2452494563522,46.838832982046384,50.618504354828154,54.54718533808032,104.13536374037426,74.27450295443413,45.69265147192636,77.90877136882708,46.541250275808814
29.9,107.01320065213419,91.60231233484618,42.15134035837022,38.379307130788774,33.01483497599436,58.83164770493338,43.661489574825644,47.34304131032271,51.17977461636343,53.53650114007722,104.02309175261514,73.6618684894761,45.43286024442872,77.35547387647995,46.75216532023927
30.0,106.6010783984391,91.41170670554195,42.19228702784365,38.738644163127375,32.85370335564838,58.83068237118368,43.95380628654834,47.423789668205494,51.035790787021156,53.65325208075629,103.44858654428305,73.57363669618755,45.62639541425917,77.48272093317142,47.06491876685475
30.1,105.3874822753917,91.76129460790187,41.91251519854106,38.19481520151075,32.907757932234986,59.068219747190014,45.22074354628989,47.42440818096924,51.01800660816848,54.20089774946912,103.74591467802435,73.57488932041038,45.20800645070882,77.13534574236232,46.75454853766779
30.2,105.34818355850655,90.81457344659239,41.91346110899041,38.60821270420004,32.90497032504791,58.74340147631624,44.67544277891652,47.405190144621585,50.58231982202868,54.08007421546382,103.34024846956164,73.00771918472388,45.039918722813226,75.85079349661578,46.47894560844151
30.3,105.19733912843154,91.2834203699939,41.63599812850703,38.19006877150907,32.837599921183795,58.67436305118776,45.15575260973964,47.31985040559564,50.8365548202115,54.39697923218445,102.96642114350111,73.72521680972481,45.16324077512296,75.68158287201928,46.46697347416179
30.4,105.70986041236208,91.20583551813613,41.39097047013322,36.96197069229154,33.12369747693043,58.093364252474345,43.04762548787955,46.68961999798757,51.01813405592015,54.13740881316808,102.95336482279961,73.68953686200396,44.77365113663745,73.03009232622256,46.417667053177155
30.5,105.02650786636599,90.69655452273227,41.30630613241128,38.20416279608108,32.58035027491145,58.57340780267928,44.26397962141992,47.17732773261537,50.60906918855661,53.86722773946403,103.31248370579499,73.15379032804462,44.55187559504914,75.01488152184346,46.69994059686875
30.6,110.47941088641251,91.14611474801949,41.332264667442885,38.70638396302371,32.9483344194675,58.56373801184171,44.14329553693723,46.96080971506612,50.664464802554555,54.81950024563794,103.05506449983334,73.53117811611534,44.475386772569856,73.31086957327469,46.37674966922035
30.7,109.69711828028576,90.91144599423987,41.36729126160088,39.20715933874036,32.77830045221699,57.89352447774288,44.16799071097103,46.74284460369004,51.01535775332169,54.112593355480094,103.15709092623108,73.37649620028799,45.10341419284598,75.04844442692212,46.157116395949586
30.8,107.232307356281,90.69760501532613,38.02217558088876,37.99108270223154,32.688879544540214,58.32750696530471,43.041835043943195,46.857919507019986,51.41078286696276,53.509819332921126,103.12708172419083,72.50975118671037,44.58190064916772,74.88351420984512,46.39127040613964
30.9,107.2527884594834,90.41090089922879,38.66025875509517,37.83817437383171,32.86182883415319,58.589710229652034,43.07989074226685,46.301407429089565,51.0922951683508,54.51465960706325,102.3525123856,72.67201008779527,44.651343063014785,75.62109493493283,46.496168822474004
31.0,106.7696605852739,90.20688394649703,38.81579065015163,39.0244622867192,32.953477917354796,58.841268587594435,41.740665474585995,46.74469882871454,51.197768748820735,53.9841622918241,102.59904933278787,72.12987286736266,44.805938209370446,75.78726353453325,46.33904400223874
31.1,106.52569801967354,90.34071841645694,38.847852966105634,38.82769578702334,33.517111930908875,58.43072521368894,40.97104035204098,46.220021501642336,51.22598170141181,53.58583673564664,102.95402722979523,72.46023415519895,45.184029973609086,76.21270376470686,45.831013187659906
31.2,110.54168422402597,90.23974103829656,39.37134141779647,37.75797951354791,33.25421202382608,58.69269316906124,42.958509527545345,47.10074065442538,50.84408489639946,53.37074655565073,102.56857835694044,72.79680121507683,44.99213372081536,75.30007663984411,46.494705624567985
31.3,108.34573175577616,89.50853130704706,39.707480255480526,38.30615938042524,33.086536771347554,58.50154745939453,41.135387568235444,47.27190814721672,50.95795772305835,53.40939739237483,102.39654446942092,71.80279937163203,43.795582562976975,75.87271093316811,45.7977222508399
31.4,110.2008896691145,89.8250631244424,39.52435022818587,35.90434867232468,33.43907257905305,58.2642538520084,40.88906191977242,47.534922372896226,51.07153414956181,53.01107982466673,101.74166294378287,72.29370521031078,43.739695454045915,75.15392284052997,45.147254930077295
31.5,108.8145321823771,89.49076665324668,39.36972599409627,38.863996688607614,33.46058169716128,58.165603719444974,40.74692902777825,47.741843680786744,50.1403558833079,52.90061577556156,101.12158554183777,71.7355033092974,43.368416285105795,76.38001453325106,45.67245409731488
31.6,107.09295541376093,89.9991957256651,39.603940321211795,38.87836972792132,33.52362708465187,58.39055380732232,40.003725675020384,47.533665688671746,50.79569034414434,53.30042393345336,101.12477788192703,71.93380436048456,43.09652408510162,75.62745418487316,45.57802869565847
31.7,105.18931080947131,89.74353666838455,40.04379991274544,39.11598801502946,32.413693899836375,57.97312508033585,39.71326878036289,47.135141706315125,49.99041532866801,52.755013288003646,101.84055662682465,71.91260144965153,42.81840325893127,75.66319401189227,45.51792912152335
31.8,109.48177879043493,88.96789892930174,39.73489103433029,38.26203808225008,28.343799526815218,58.297829753606635,38.99894930907316,47.249070489832384,50.34418769822222,52.54244616784202,100.95565914780448,71.83523560058516,42.85264284853076,75.57619610685983,44.75046093789686
31.9,108.2452497848997,89.30950311464572,40.21788291443406,37.651207294631035,28.369015802511086,58.250192460622515,37.770478441723164,47.41185688617186,49.974739130053635,52.5808460984884,101.53928243464796,71.52592059917684,41.85647698055716,75.97315064861962,46.00120713371257
32.0,108.30567746734324,89.46600779944237,40.01451698437604,37.30173587427132,28.464129055837226,58.64560698232282,35.10114641241072,46.56085165083553,49.32024029481605,52.7590037357385,101.17830411559169,71.68065497461669,41.94973539480759,74.98389928903731,45.58680839616389
32.1,104.93389373823778,90.05126970035838,40.21004853795352,38.060694960293986,28.172680132404512,57.998492033911404,38.58776753548003,47.161608439989934,49.6554714796373,52.511571889891165,101.0189996243211,71.52596426919642,41.360325346408004,75.41500784297074,45.59134263569213
32.2,107.48824615970119,88.50640835043664,40.584558296150405,39.02939225268542,28.324718918307042,58.12143242644812,35.25484533177031,46.89816126488883,49.585276488328965,52.23127296326275,101.44024593130695,71.18117787205225,40.39099005354054,75.78388657779762,45.39045717437675
32.3,103.83973267293078,88.3547931698662,40.41886689088453,38.9016635247024,27.967366262360308,57.97610274956929,37.607232533181964,45.817136941095335,49.379630324524065,51.5501399751473,101.15800368921668,71.1137965869696,40.55429571790526,75.31893251244225,45.13505509826545
32.4,103.41017537093933,88.89574705143912,40.76045408007708,38.88893435184478,27.772690177926403,58.43631700426448,39.17763178334059,46.14183066140974,49.40143181772197,51.901172976244546,101.1394807031369,71.48712784744909,40.30781385963793,75.1374483896547,45.37131489064723
32.5,107.7165231519242,88.44189855077127,40.921912584524335,38.862182519889046,27.707888281007556,58.134944557607696,39.1679003101624,45.08815928681128,49.74651727289388,51.567295163327174,101.2630871029983,71.54702838891234,39.62258817412311,74.88995481186929,45.27213185139276
32.6,108.03405872510893,87.83149349164441,40.866382079126765,38.99141633299205,27.86155001829689,57.67181971931137,38.28289531705337,45.597631752215754,49.20429901625401,52.066173202215346,100.67858486819166,71.37844797208714,39.5467863660713,75.38588425951681,45.84733835840002
32.7,108.20581160261081,87.7906861158211,40.816779368257,37.445563014788,27.710188395673388,57.55491639944202,36.76639140334545,45.77330037839365,49.17258989725847,51.55362118759252,100.3215900029586,71.26226832867992,38.86723160806659,76.09386950164756,45.587110686987046
32.8,108.93919889800569,88.23364239052076,41.067793934835315,37.53960063528323,27.996579113314365,57.76911601601552,37.048735146655126,45.77504288861858,49.54138479382571,51.43304750478209,100.77255598367557,71.05951816660239,38.39515341850189,75.21168423972773,45.19050577786259
32.9,107.33186047301113,87.7734826573877,40.8938987101181,38.54533561810957,27.87693036202458,57.880566618797104,36.27649020159985,46.21614259218926,49.20201312114718,51.46891576081036,100.0431612096226,71.10796431829965,37.67204212778514,74.43469230074534,45.2576718892239
33.0,106.29524869408016,87.76962152667872,41.116600347407704,38.868032764123335,28.164725528797916,57.734043802976004,34.68543963962953,45.36901567838206,48.93153610583184,50.99578954743999,99.81183709963624,70.99004629508258,38.23163235534335,72.74264866259233,45.323925928342064
33.1,106.19621539822796,87.58832717005477,40.38177309038623,39.24121271061625,27.78395432902959,57.95162891086544,32.85947001175483,45.52118979801868,49.633137126112615,50.895175380414415,99.89363795835986,70.5719992947181,37.23455980776208,72.65783104580179,45.29952271632911
33.2,104.7919168246216,87.79354572493575,40.693879738740634,39.12506643973967,28.015634784308062,57.94800564927506,31.99919864665385,45.35015160075481,48.988187648576854,50.53249823308506,99.42546141017938,70.2193944851607,37.02648552553063,71.3376569159634,44.76198721862145
33.3,103.7990277654898,87.48578418323666,41.338367356933986,38.88983024176431,28.44344825974202,57.61227830544703,31.517347132257658,46.29395648986461,48.92028171274077,53.35749606253216,99.03751109138017,70.62168869301692,35.89039820608791,72.08079349018838,44.549109620042394
33.4,105.88945578511033,86.8882385722201,41.313298420239406,37.354605075650824,28.24805380510464,57.62617568418025,34.89717874517149,46.245474356203346,48.15926357601314,54.003709437481305,99.21080006235668,70.46019559647364,35.7996560769311,73.49061067810906,45.18807235337637
33.5,106.49423441505502,86.96879694324394,41.1571779286872,40.10819494950667,28.326385402186617,57.581565702647694,32.97166488762154,45.339742085086385,48.53702354463252,54.04489089394064,99.31643508384248,70.43163591528238,35.826429096639956,73.31141485491526,44.984002132573295
33.6,106.04112241843492,86.14300127292483,41.27484812262562,39.698355150267204,28.61274484643625,57.914606830529394,32.928262651011224,45.44448520493403,47.345684191581796,53.788853598211055,99.68402219731983,70.36366643668055,36.12556032059689,73.08335144644272,44.73587065178596
33.7,105.55844528034066,86.41790133758788,40.9565588241972,39.115705018082345,28.46315171320485,57.39017968012317,31.432551107833405,44.69087281023235,47.26360457484733,54.21771896316813,99.30456316386159,69.96689869631052,35.78629382209705,72.81580683314209,45.078308842547614
33.8,105.3414986656631,86.66460298722771,41.1585122072035,37.179321371988564,28.99945626312509,57.12494428344332,30.55860618966568,44.61891626778788,47.94089362628877,54.449713590095726,99.01384419659017,70.04633160838793,35.41554468797558,73.49510465398808,44.521938230649255
33.9,104.65788432183243,86.82171123594236,41.5461777312433,38.614982613773286,29.099549502171804,57.409748386983146,27.675041854216783,44.779490815592446,47.15786838564988,54.47850507286329,98.84179476410998,70.04512268219713,35.53761019706499,72.96594294291667,44.53302273802136
34.0,104.98534256987502,86.44061511491708,40.88873960222114,38.60173719660117,28.825090433598234,57.083098443514324,27.927051761512086,44.39770701326208,46.59825662530082,54.13148479878521,99.08848081442171,69.84801534733076,35.49700985981623,72.7143719166727,44.31583819450759
34.1,104.58838393419178,86.79289113496587,40.962118207777216,37.53835184272408,29.27377313432064,56.88483013941371,27.84487495029123,43.896140474792865,45.81178514331311,54.679897448497954,98.90657715236874,69.37190730718442,35.30955465482193,72.3457315551934,44.05962702909036
34.2,104.48531603434779,86.6670045651298,41.08191219043576,38.05056042753103,29.77223590059558,57.34782779445649,28.289774235205233,44.90277048589891,46.31138842855621,55.11456937610189,98.83074823746581,69.28164212727145,35.63660518774565,72.1554817041663,44.30553720500431
34.3,103.87641467912435,86.52670966660367,40.80741815990663,39.286955854413314,29.49354091037179,57.07618585799047,30.287892575388977,44.416297259768406,44.71979115892094,54.57016879409012,98.22141547854737,69.33746934601477,36.012177508120295,73.02454528116435,44.17226661787858
34.4,104.28475312617053,86.23545735990854,40.91274492539881,38.50942111420208,29.94871100262658,56.96688797132879,26.833393664032382,43.95438344816608,48.31966695937273,54.84638493032056,98.60049647107152,69.40981454578171,36.04411578904765,72.5838928118745,44.39848115267553
34.5,104.02857216347535,85.99392185994779,40.91037900267456,38.885728153826555,29.316229058993947,57.00049844446254,29.653537027576274,43.40930502887864,48.087368475548296,53.860721520576504,98.74057599611443,69.00205416970678,36.12440163179502,72.79280522319209,44.219825218508205
34.6,104.29486255607767,85.67095751510418,40.88268096776437,38.561077095771054,29.870147149081188,56.66490033620851,26.62633890135487,44.10021902541698,48.048118909833704,54.55875024194505,98.28175912045735,68.86777724315158,51.66275456953249,72.04269790576613,43.72947117584854
34.7,103.4129562975524,85.82776694415695,41.01038396369699,38.580522272821696,29.521332712496484,57.11653025875875,26.263599603634468,44.013470035232125,48.02734662751192,54.91533041665345,98.12629539553859,68.30755063311518,50.58889983205181,71.16843287728027,44.07009176578722
34.8,103.29182485765386,85.3503874528154,40.277368896388666,40.18690812770973,29.81777955192645,57.1414104683741,29.514861983393114,43.9055178479074,48.0088952412641,54.756599890590095,98.03626164531934,69.2481534871564,50.20801017603513,71.52969355231811,43.963372760529886
34.9,102.9649760760007,85.7327015876105,40.54567832985566,40.35439953594478,29.707274206407035,57.06706672217309,29.40058054210474,43.67975250544703,47.69181513888428,54.63097900032617,98.0355669999811,68.75872668597138,49.272455649847004,71.0172760328441,43.63253621586185
35.0,102.91034221320642,85.41714457783029,40.76245879141398,40.062163702605034,33.30246984442893,57.196027329082575,26.50322574816822,43.739274887256045,48.0411798791106,54.82100789920411,98.16004145874825,68.55683245942924,48.866163774926136,70.4482998982631,43.53008595530658
35.1,102.7368058496405,84.87050216194307,40.37749226198055,39.705201905419784,33.52201103961554,57.20400436301334,27.392546927869546,43.75496398813981,47.4772450644379,54.67010584272644,97.60650148706604,69.15273200888109,48.2347722883829,70.17698206057418,43.55780878611861
35.2,102.39379379486414,85.232645517495,40.912010235886065,40.54048702442146,33.645748379183146,57.53449363654275,26.48952477975976,43.480360911761686,47.06347881720453,54.73125444084987,97.95824367810418,68.82226261888019,46.5381476347615,70.09649655813115,44.006886050603434
35.3,101.73566838217297,84.84476647713825,40.85581412704144,39.27667225191319,34.09107139687501,56.79477520698153,26.05502621560541,43.65377716558281,47.25166961566673,54.87023579842696,97.95992263585964,69.06458266624432,44.434026525996096,70.33198330303024,43.96267077019727
35.4,99.93932338578098,84.72128025505083,40.181909414872,39.490345105441904,33.969354521504144,56.75632561670139,26.779945218001064,44.15432469110778,47.346679546919894,55.209638180967666,97.14779258906745,68.722549774166,48.1120717194756,70.82797143464524,43.43956047472346
35.5,101.26481345515467,84.37863832232746,40.37465047577922,39.61925934517525,34.25181146073799,56.455306976694594,25.610969429415256,43.44705675838084,47.036814312412275,54.92579590103518,96.99921014557218,68.27509383149777,44.85327864221899,70.90252476358414,43.63698838847474
35.6,101.53306905510948,84.958052301993,40.37739704741628,39.837824313942015,34.177231348805805,56.77903295442019,26.624820871440797,43.40858210810179,47.04789125002939,55.41380353359534,97.28968557107224,68.08696304488976,39.360485691218734,70.70027383474087,43.382735333683684
35.7,101.65030716487063,84.33982897022486,40.71682356077812,39.86295663638181,34.06447437623168,56.602522640257675,25.287844508985202,43.46446641137092,46.94752528950629,54.2567927444056,96.88875805228444,68.14410828920421,49.99829701690711,70.86774553228695,42.92219335933713
35.8,101.73282778863775,83.92972418015721,40.56975247319754,39.72210091590704,34.31197742681397,56.5222419551727,23.047912021318574,43.644856316188445,46.53261037268238,54.88909506188786,96.98477800009361,68.50977162143545,50.07735380375681,70.71149773709251,43.49997412035515
35.9,100.31678129192103,83.4978028475024,40.620736277821486,38.514287865757176,34.67772587263275,56.52889519079875,23.61400342961792,43.39788728413686,46.33154498503336,54.71191689564759,96.52820723488594,67.75482195370918,46.81339470028749,70.488653713249,42.77913626359695
36.0,100.02223909876771,83.96837368244138,40.3954606774411,38.019765609084644,34.690613042944314,56.5472462948632,24.92147251044215,43.39570897919798,46.50264597941802,54.05125989384757,96.37276568941209,68.26525923897,42.386749306841025,70.0291668948322,43.22595377000199
36.1,96.85723000986954,83.77424018524036,40.73999188131792,38.31960406120914,34.656181244181006,56.97324196462744,25.28915659354322,43.73547399900275,46.374527890585156,54.67397049858806,96.58335920145302,68.22974564648169,38.41111310947292,69.6707640034843,43.304480301495374
36.2,98.26363793765955,83.78208750543529,40.5336500599548,39.243642766183314,34.84989434515299,56.84836236148196,25.3361356858242,43.0201263815961,46.5464726476277,54.622388998420305,97.04655231456923,67.89191131257047,37.397164982544524,69.20414442268697,43.641693222154366
36.3,97.28656115798071,83.06796160525107,40.51532100122468,39.35558456575843,34.701081374903595,56.957015571568434,24.771981497352172,43.01404894603604,46.69818626713703,54.57182647317316,96.79390170642831,67.48094256290156,42.76733281338433,68.90205367656505,43.21886264858853
36.4,99.3416654104586,83.63158991307508,40.10994165145629,39.43985590744349,34.70920970651426,56.68840914194237,23.802289320817895,42.9094321122997,46.27747845820738,54.43053177677496,96.51638348443726,66.87090112524056,42.38342811193964,66.02797940517432,43.32125123359789
36.5,97.28977078758203,83.31920811495843,40.42583229600055,39.44695932370127,34.98832585381989,55.86298271202038,21.94654667284631,42.36236291992514,46.11344149267921,54.03373295234108,96.36257420987015,67.29868104481707,42.27508736694639,66.25602893388827,42.8920292451711
36.6,99.26468831460602,83.47946394791941,40.6692700665523,39.89881066665427,35.16927359713141,55.85667520775855,21.5594330950674,43.287495179397695,46.01105734551987,54.104472702841086,96.08257742167599,67.52088856158136,41.5628281575941,66.6303582222935,43.33014801981494
36.7,95.66103365185242,82.98550417943045,40.14765029410443,40.03652962302599,34.853630432889034,56.58258742217358,22.1641025465836,43.530408739753184,46.073049941154146,53.54693745036276,96.3469719612124,67.01146665572229,41.55545977616634,66.080507744572,42.7841427559827
36.8,94.76833667652741,83.34356462323655,40.17312498436608,40.43148158284583,35.06565161466903,56.16406552754761,23.106490274451225,42.781537721471,45.70356148135001,53.27144090167599,96.35651297299349,66.89037328915265,41.4277362499471,67.1408314099294,43.05148603818249
36.9,97.29761334226274,82.49819556392295,40.17849853799189,40.16787687412739,34.91763153305028,56.25363059129388,22.696992007872012,43.694108713461475,46.02773380091152,49.988965287096455,96.05169345509036,66.59712142825231,41.22820555905518,67.8225159315942,43.15002669350589
37.0,94.7925872085525,82.32333839405904,40.19853217267132,40.41368563241241,34.90903756111142,56.45645871243875,22.514285803541313,42.35824215352001,45.532632411019264,50.24294031489766,95.86866596091502,66.55609038398941,40.47487241497997,67.94640173572986,43.33891867665613
37.1,97.759408872675,82.85211708434952,39.58686035623247,40.701495001081966,35.02612777279795,56.23970909045586,20.836076773299567,42.48836683592882,45.31132251874373,50.39329191309106,95.51602813894954,66.48958949911741,37.97111142795354,67.92486764682383,42.816964108104756
37.2,97.43749875922694,81.75599921981451,39.723948444045135,40.35666427899156,34.76972228891316,56.544093493278254,21.879289947269474,42.66791186858927,44.90737142247542,50.57246684409358,95.26099615522728,66.35227192625712,46.23589869066575,68.33063150642825,42.83312237547143
37.3,92.71201192327533,81.84938136906315,39.58049494779732,40.50260591240126,34.79947682607819,56.624110030227705,21.504961740392226,42.68136891378604,44.47679354228539,50.35029820968326,95.62647833573256,66.36553944895488,50.41867450327062,67.7047724570065,42.82244816302946
37.4,96.64245459798092,81.7162613960193,39.95778791877787,39.10959608423129,34.7646559616437,56.819086874712106,20.937332785121555,43.21316737010807,45.58061862973089,50.53173753672278,94.72335388025247,66.1611840640422,49.91992836960222,68.02104056617593,43.08265039809176
37.5,90.83339838254255,81.69169881223138,39.48605065625291,40.60363439536548,35.04435582058596,56.560131892538784,20.79524158517079,43.25847926392835,44.28822001592202,50.459185072833975,95.2187450363282,66.16952216046829,49.404273576747464,67.5114668453268,43.53339796421059
37.6,93.41801866961407,81.83100891990867,39.81609674965959,40.62220335449106,35.30796514401646,57.316985367245465,20.593158996811887,43.434084915729,44.26308312962149,50.412148209838485,95.09250627491775,66.19771207098586,48.984477683241394,66.71416456636308,42.792257754015
37.7,93.74677928005426,82.03994161720442,40.049163998774056,40.56710842572399,35.228257844879295,56.81372190436946,20.839721674657074,42.41532051428908,44.11843499145746,50.57514824776046,94.56342148714747,65.68843264371242,48.13300281294529,66.26122857712704,42.70592910207502
