Index,Time (s) Adjusted,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series002_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series002_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series004_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series004_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series006_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series006_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series011_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series011_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series013_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series013_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series015_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series015_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series015_Crop002_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series015_Crop002_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series017_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series017_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series019_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series019_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series020_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series020_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series021_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series021_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series022_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series022_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series023_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series023_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series024_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series024_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series025_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series025_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series026_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series026_Crop001_GCamP_Results_260123_Mean2
370,36.9,14056.737,2460.557,20211.918,2398.108,19190.229,2757.343,19971.83,2416.985,22893.596,2249.404,17454.361,2438.806,17054.182,2353.114,25312.695,2632.768,12409.0,2364.347,19991.916,2109.792,20930.203,2139.296,18677.736,2119.158,18249.412,2067.762,7699.231,2073.483,22562.146,2085.438,19255.51,2072.596
371,37.0,14027.508,2457.147,20134.676,2417.784,19055.0,2748.343,19920.662,2425.539,22955.043,2252.766,17424.25,2434.5,17026.545,2347.795,25247.479,2634.449,12275.348,2371.569,19974.219,2115.802,20876.945,2140.944,18677.965,2110.491,18243.461,2056.048,7676.758,2072.132,22471.771,2071.104,19212.383,2070.106
372,37.1,14003.246,2449.279,20093.514,2406.649,18981.057,2750.057,19847.199,2418.338,22863.723,2237.426,17311.0,2449.667,16907.818,2349.773,25226.609,2627.739,12356.708,2362.083,19928.271,2118.427,20911.797,2142.333,18202.352,2123.123,18252.207,2051.572,7679.055,2077.385,22360.021,2078.354,19160.873,2068.34
373,37.2,13960.508,2454.246,20162.27,2393.513,18927.029,2764.543,19745.445,2428.708,22863.682,2248.894,17304.805,2448.5,16920.158,2358.795,25189.449,2635.652,12178.598,2370.208,19843.678,2112.708,20804.889,2146.593,18135.807,2116.544,18196.174,2064.413,7670.527,2075.11,22307.709,2082.75,19191.086,2068.106
374,37.3,13929.394,2456.771,20128.0,2404.568,18725.943,2758.457,19648.477,2424.631,22831.49,2244.191,17269.195,2436.639,16915.842,2348.409,25084.885,2633.536,12218.306,2363.25,19769.584,2119.646,20800.982,2150.741,18077.123,2115.947,18201.207,2061.206,7650.583,2072.022,22214.104,2065.438,19083.66,2069.638
375,37.4,13852.049,2448.639,20134.297,2397.513,18697.029,2750.2,19543.309,2418.154,22809.383,2246.064,17261.139,2430.444,16882.455,2355.023,25089.826,2621.333,12222.667,2369.875,19671.5,2117.469,20842.703,2145.926,18035.439,2116.438,18172.111,2057.794,7679.286,2074.912,22072.854,2073.854,19107.873,2077.787
376,37.5,13832.41,2449.754,20019.918,2411.676,18570.029,2741.229,19383.846,2420.8,22804.17,2250.83,17109.555,2432.556,16762.842,2351.227,24982.492,2631.623,12219.458,2369.028,19617.291,2112.188,20760.037,2141.741,18025.299,2115.105,18156.412,2054.476,7666.473,2071.583,22055.771,2078.625,19064.383,2071.085
377,37.6,13788.181,2445.902,20047.107,2404.054,18551.971,2750.971,19265.83,2427.985,22685.744,2245.447,17130.277,2438.5,16779.682,2357.409,24910.738,2634.638,12211.861,2374.125,19534.146,2109.458,20760.408,2151.519,18384.369,2119.088,18173.301,2055.952,7691.901,2072.472,21984.25,2086.542,19005.744,2069.872
378,37.7,13775.196,2452.115,20033.324,2403.351,18432.914,2748.2,19097.076,2417.415,22719.021,2235.362,17059.611,2433.639,16725.25,2361.273,24873.479,2635.768,12196.611,2358.833,19501.49,2112.312,20713.982,2150.852,17897.299,2117.176,18143.492,2063.428,7703.604,2070.088,21853.146,2073.562,18994.277,2074.894
379,37.8,13722.64,2444.951,19952.514,2404.027,18328.057,2767.257,18889.615,2422.631,22710.086,2253.042,17073.277,2441.556,16696.932,2356.523,24782.812,2628.42,12164.875,2362.0,19457.322,2115.927,20669.371,2159.815,17879.035,2112.368,18129.334,2059.714,7691.297,2071.088,21780.812,2074.75,18966.66,2062.404
380,37.9,13684.426,2452.246,19960.055,2403.406,18971.285,2827.314,18688.893,2420.539,22631.361,2248.468,17075.555,2428.917,16737.363,2342.932,24799.928,2618.898,12171.361,2359.972,19417.791,2118.802,20672.277,2142.204,17837.789,2115.614,18157.0,2064.746,7678.308,2071.857,21710.166,2078.583,18995.105,2073.532
381,38.0,13657.196,2448.738,19924.838,2397.919,18961.629,2802.2,19824.678,2426.4,22667.809,2248.596,17008.305,2436.833,16685.932,2358.409,24697.928,2635.261,12137.958,2363.653,19364.812,2112.885,20614.463,2142.63,18140.352,2110.298,18104.953,2053.349,7673.89,2070.945,21626.312,2071.333,18922.383,2067.958
382,38.1,13605.312,2450.606,19948.73,2412.865,18850.656,2821.343,19788.539,2432.108,22667.277,2249.085,16875.639,2439.083,16549.863,2358.591,24624.463,2626.623,12161.848,2363.736,19278.354,2112.656,20620.389,2143.259,18068.176,2114.21,18107.318,2058.524,7654.923,2076.396,21591.146,2080.625,18895.318,2075.0
383,38.2,13525.426,2442.394,19927.973,2408.189,18751.771,2805.428,19701.691,2423.415,22639.404,2248.106,16909.777,2423.194,16614.295,2349.659,24501.941,2630.696,12155.681,2362.167,19234.76,2116.823,20575.518,2144.315,18033.211,2121.982,18138.27,2056.794,7660.275,2074.308,21449.812,2073.0,18863.596,2075.17
384,38.3,13480.229,2450.475,19908.082,2404.432,18613.229,2808.914,19617.877,2431.954,22585.49,2248.468,16832.527,2436.944,16566.863,2345.773,24503.131,2632.898,12142.333,2372.569,19227.885,2112.979,20563.445,2143.37,18003.631,2114.088,18081.889,2059.428,7670.451,2076.099,21361.875,2072.021,18819.852,2077.468
385,38.4,13449.918,2444.066,19894.217,2413.622,18447.371,2794.286,19544.924,2419.969,22618.617,2240.0,16721.0,2431.806,16476.227,2341.886,24413.262,2623.594,12112.139,2371.778,19208.053,2111.812,20466.963,2149.593,17925.176,2110.509,18097.826,2060.857,7665.143,2078.78,21292.979,2082.5,18778.086,2078.085
386,38.5,13440.131,2455.59,19870.918,2393.459,18412.742,2804.086,19428.139,2423.877,22493.256,2248.596,16774.889,2429.083,16539.137,2348.273,24338.391,2634.333,12110.611,2361.806,19207.51,2115.125,20483.277,2142.167,17909.631,2116.123,18105.064,2056.873,7668.473,2073.22,21222.396,2082.542,18723.639,2066.766
387,38.6,13480.181,2450.459,19764.594,2406.73,18400.801,2806.743,19252.076,2423.062,22517.404,2239.511,16748.111,2426.056,16492.887,2353.273,24226.479,2616.754,12088.458,2354.333,19147.197,2111.208,20403.092,2150.778,17828.543,2112.193,18149.508,2053.302,7621.945,2075.044,21133.646,2073.583,18653.873,2069.426
388,38.7,13397.967,2446.18,19670.217,2406.622,18290.172,2808.371,19159.584,2432.154,22476.809,2250.872,16706.5,2428.861,16460.092,2348.205,24177.174,2626.638,12056.069,2361.472,19112.229,2116.656,20376.889,2146.259,17755.352,2120.93,18074.477,2054.587,7638.659,2077.978,21050.438,2080.583,18672.361,2073.766
389,38.8,13386.442,2442.606,19740.244,2409.378,18257.199,2811.572,18981.691,2430.739,22439.447,2243.0,16764.666,2436.694,16501.045,2353.364,24129.377,2627.783,12020.319,2355.583,19051.021,2118.812,20326.24,2143.722,17673.789,2117.632,18103.984,2061.857,7609.011,2080.846,21024.709,2072.542,18566.83,2064.617
390,38.9,13347.688,2453.115,19681.107,2393.378,18130.742,2801.886,18752.953,2417.123,22377.426,2258.638,16612.916,2435.111,16376.887,2353.114,24021.072,2632.159,12020.848,2366.611,19010.469,2113.469,20253.852,2144.759,17654.439,2115.667,18042.223,2054.397,7619.517,2081.0,20989.125,2076.458,18532.086,2065.149
391,39.0,13251.655,2443.623,19608.107,2401.054,18067.801,2813.686,19012.738,2412.646,22399.83,2259.234,16557.805,2436.111,16333.522,2352.932,23955.363,2624.971,12020.736,2364.736,19004.459,2117.281,20309.314,2146.815,17629.666,2116.088,18047.064,2061.397,7623.857,2077.725,20834.875,2073.667,18491.723,2072.723
392,39.1,13242.295,2444.934,19528.135,2404.703,18026.371,2797.943,18905.754,2403.508,22354.809,2244.894,16575.389,2424.278,16335.068,2352.386,23932.783,2625.029,12022.569,2365.417,18994.812,2115.573,20288.686,2144.63,17559.123,2110.351,17983.682,2054.016,7601.308,2071.154,20810.959,2074.188,18470.617,2072.681
393,39.2,13233.394,2450.525,19560.082,2388.676,17991.057,2794.4,18807.076,2412.754,22320.744,2248.149,16462.889,2424.806,16257.091,2358.023,23868.479,2614.232,11981.625,2359.597,18995.084,2116.188,20178.926,2147.148,17480.842,2117.21,17973.857,2057.127,7580.681,2071.154,20719.896,2070.479,18462.256,2059.958
394,39.3,13208.033,2453.721,19512.756,2402.162,17943.943,2802.257,18719.662,2412.523,22297.574,2237.191,16465.973,2406.694,16261.204,2347.455,23718.377,2620.145,12010.152,2362.347,18961.166,2114.51,20146.129,2142.537,17448.561,2105.807,17954.064,2063.667,7570.615,2077.461,20651.312,2072.104,18429.809,2064.638
395,39.4,13192.885,2446.459,19463.783,2388.487,17979.143,2788.714,18528.385,2411.415,22256.723,2239.872,16417.084,2425.25,16185.409,2348.295,23654.912,2620.71,11956.931,2356.208,18954.115,2116.688,20110.482,2139.556,17298.475,2103.105,17900.285,2051.921,7570.429,2073.539,20561.375,2080.229,18414.043,2058.404
396,39.5,13146.377,2449.443,19459.648,2405.757,17872.457,2788.257,18328.723,2408.862,22232.701,2267.149,16337.473,2430.528,16153.182,2349.636,23540.551,2626.304,11930.389,2350.778,18954.072,2115.073,20105.148,2141.648,17321.736,2108.158,17903.809,2052.603,7519.483,2078.978,20534.521,2079.375,18387.148,2064.915
397,39.6,13134.164,2449.557,19372.486,2398.351,17801.514,2798.686,18097.092,2417.092,22198.0,2249.085,16334.389,2439.361,16134.954,2356.318,23544.652,2624.58,11912.139,2354.444,18961.312,2115.51,20055.352,2137.259,17250.842,2121.947,17881.588,2059.921,7518.681,2068.506,20544.771,2085.625,18293.469,2067.298
398,39.7,13116.36,2457.771,19371.541,2397.811,17826.514,2811.657,19119.801,2404.739,22162.766,2246.085,16261.056,2427.472,16081.591,2350.364,23423.521,2621.319,11909.819,2356.319,18984.428,2109.844,20050.537,2153.481,17204.701,2117.333,18014.143,2058.73,7517.176,2072.154,20450.312,2082.438,18201.873,2065.681
399,39.8,13123.426,2439.082,19307.568,2402.541,17722.801,2781.829,19030.369,2404.231,22130.957,2256.213,16174.194,2435.333,15979.182,2348.114,23320.262,2620.217,11935.417,2365.181,18878.26,2110.969,19984.0,2141.722,17157.07,2117.965,17974.809,2062.857,7506.088,2072.835,20426.771,2081.854,18178.639,2070.106
400,39.9,13072.049,2464.197,19288.27,2409.811,17613.0,2811.2,18930.416,2401.631,22124.105,2277.936,16149.806,2499.389,15928.022,2417.455,23337.682,2625.898,11936.5,2393.5,18827.178,2111.427,19959.963,2145.889,17064.719,2117.947,17861.334,2074.032,7500.417,2077.286,20362.146,2108.646,18121.957,2070.958
401,40.0,13063.935,2482.115,19441.162,2428.594,17596.199,2823.428,18844.215,2493.231,22125.553,2281.468,16176.139,2531.111,15952.863,2470.341,23265.508,2648.362,11888.444,2392.958,18906.0,2146.323,20008.982,2184.019,17151.387,2128.491,17937.318,2150.778,7506.659,2095.594,20442.209,2159.771,18094.914,2089.83
402,40.1,13021.672,2489.0,19321.055,2457.324,17564.199,2834.971,18757.293,2525.646,22035.148,2281.234,16087.194,2531.778,15870.522,2462.159,23118.725,2647.203,11842.777,2401.306,18908.312,2189.0,19998.482,2195.796,17119.316,2166.93,17985.92,2161.984,7535.242,2128.879,20462.062,2172.458,18056.148,2128.426
403,40.2,12960.508,2491.836,19244.027,2457.243,17475.0,2875.143,18632.076,2550.108,22014.895,2289.894,16023.111,2533.167,15779.591,2462.545,22976.479,2652.754,11736.208,2400.222,18788.084,2189.208,19909.111,2203.907,17062.229,2175.667,17939.27,2165.159,7598.78,2134.428,20403.979,2179.917,17964.723,2146.383
404,40.3,12894.328,2490.18,19125.486,2453.973,17363.971,2893.914,18451.723,2552.739,21934.873,2289.0,15940.027,2542.5,15703.591,2465.727,22794.492,2646.377,11749.292,2400.403,18655.49,2187.729,19791.963,2195.037,16946.123,2184.895,17858.238,2169.889,7577.264,2138.594,20270.541,2177.521,17845.213,2136.766
405,40.4,12781.804,2488.197,19017.648,2457.406,17393.428,2888.943,18241.508,2557.615,21857.086,2295.787,15850.333,2547.306,15577.318,2469.364,22630.58,2661.203,11669.848,2406.278,18567.688,2192.604,19662.926,2204.574,16497.789,2179.807,17787.223,2176.238,7548.363,2143.198,20113.666,2173.229,17745.852,2143.979
406,40.5,12677.754,2491.885,18864.811,2445.108,17241.029,2893.886,18094.938,2552.2,21793.318,2290.936,15710.111,2540.222,15468.159,2452.182,22382.088,2642.478,11583.986,2397.694,18474.115,2194.115,19588.592,2207.537,16403.053,2188.509,17763.111,2176.683,7510.319,2142.78,20024.396,2171.792,17659.895,2148.34
407,40.6,12614.131,2485.066,18771.945,2467.487,16873.115,2786.543,17905.615,2552.4,21699.086,2299.213,15616.027,2547.694,15368.841,2464.614,22195.391,2655.188,11494.986,2403.625,18364.271,2196.083,19539.445,2195.704,16313.403,2186.965,17314.174,2172.127,7477.143,2142.494,19934.979,2172.896,17552.617,2132.66
408,40.7,12506.459,2495.328,18611.648,2454.189,16907.971,2789.971,17765.432,2565.569,21650.553,2301.511,15531.056,2543.333,15270.659,2475.432,21968.682,2652.942,11404.25,2398.542,18213.26,2190.583,19415.814,2192.778,16257.754,2186.842,17290.143,2174.635,7421.407,2138.154,19799.896,2165.583,17447.914,2148.128
409,40.8,12470.754,2505.836,18538.406,2468.027,16609.6,2852.428,17622.969,2574.0,21537.299,2292.277,15465.861,2548.583,15198.068,2472.227,21738.145,2652.986,11358.611,2402.264,18160.26,2194.333,19350.982,2196.426,16150.912,2180.596,17237.777,2170.254,7362.714,2142.594,19639.625,2189.646,17341.574,2155.915
410,40.9,12419.951,2502.475,18411.756,2459.081,16886.656,2803.572,17449.662,2562.877,21419.086,2294.745,15396.75,2541.556,15126.046,2471.0,21557.768,2654.652,11284.319,2400.292,18092.469,2195.375,19166.426,2202.963,16097.807,2186.912,17154.396,2180.667,7335.231,2145.956,19624.084,2181.0,17226.914,2140.106
411,41.0,12298.722,2491.279,18211.244,2454.108,16793.086,2819.457,17312.584,2560.308,21313.51,2291.404,15303.75,2551.056,15010.546,2467.545,21372.348,2651.884,11204.792,2394.5,17978.334,2194.323,19148.297,2205.648,16014.789,2176.491,17114.031,2169.619,7321.967,2140.956,19511.438,2175.958,17112.852,2147.511
412,41.1,12240.853,2494.0,18090.432,2454.27,16309.2,2762.314,17201.477,2551.092,21252.383,2297.979,15183.611,2546.278,14888.478,2467.205,21201.508,2655.986,11135.583,2396.833,17924.072,2196.979,18954.611,2209.889,15957.912,2184.421,17036.285,2179.079,7282.439,2140.626,19406.604,2174.688,16959.787,2137.298
413,41.2,12185.558,2486.197,17979.027,2459.081,16630.629,2780.428,17000.139,2558.2,21179.83,2310.872,15115.056,2532.444,14836.159,2463.386,21046.479,2653.638,11047.861,2395.958,17824.646,2194.062,18895.797,2193.889,15875.456,2182.333,16929.666,2178.619,7238.088,2136.934,19324.521,2183.021,16908.064,2142.851
414,41.3,12145.459,2498.066,17865.0,2465.649,16200.914,2787.4,16907.445,2564.846,21030.787,2289.809,15077.027,2546.25,14771.022,2468.545,20870.115,2660.667,11010.667,2400.611,17736.896,2196.198,18757.018,2189.056,15738.368,2184.263,16901.539,2177.889,7195.989,2146.637,19200.229,2186.333,16787.469,2131.042
415,41.4,12101.36,2494.557,17677.297,2467.054,16094.314,2778.629,16735.568,2566.185,20968.895,2303.277,14982.806,2537.75,14672.182,2478.932,20725.941,2649.304,10934.5,2406.347,17603.146,2196.323,18698.703,2196.444,15695.211,2182.14,16838.492,2171.381,7187.483,2146.11,19183.875,2187.458,16646.51,2150.085
416,41.5,11987.672,2500.738,17580.893,2456.216,16160.114,2790.0,16586.199,2554.523,20890.895,2288.596,14931.389,2540.083,14609.409,2466.432,20535.928,2656.217,10865.723,2391.944,17516.49,2198.906,18583.148,2193.278,15650.667,2188.386,16781.016,2171.286,7185.78,2143.286,19062.041,2179.417,16567.596,2146.426
417,41.6,11902.918,2501.984,17483.783,2460.243,16106.714,2790.657,17560.262,2555.338,20778.682,2291.106,14835.917,2541.5,14503.454,2470.795,20385.957,2673.971,10854.917,2399.986,17438.344,2191.812,18436.555,2197.333,15564.035,2186.246,16695.873,2172.016,7136.615,2147.055,18983.166,2181.167,16416.213,2141.042
418,41.7,11847.967,2501.394,17389.973,2457.73,16087.743,2819.914,17460.584,2567.308,20675.531,2295.681,14817.973,2548.417,14480.204,2459.386,20269.102,2650.13,10778.556,2397.222,17382.885,2192.562,18341.629,2199.667,15457.859,2191.105,16611.523,2179.286,7112.264,2141.934,18876.521,2180.917,16422.574,2147.128
419,41.8,11804.033,2503.721,17209.0,2453.73,16092.629,2828.486,17369.754,2553.646,20563.809,2292.511,14703.111,2531.583,14376.113,2464.136,20133.377,2662.652,10716.152,2398.097,17276.406,2196.604,18222.834,2200.111,15388.386,2179.824,16567.381,2165.46,7079.571,2144.363,18813.562,2183.479,16247.809,2147.979
420,41.9,11759.377,2480.229,17143.621,2452.297,16082.857,2825.0,17322.662,2575.769,20508.299,2306.128,14648.333,2538.167,14310.978,2454.227,20042.102,2660.493,10682.361,2391.125,17171.25,2198.01,18084.0,2196.519,15325.789,2174.176,16487.396,2166.683,7076.055,2146.572,18756.084,2173.396,16115.213,2142.468
421,42.0,11693.655,2491.197,16969.27,2458.594,16006.714,2831.714,17226.338,2560.692,20460.043,2296.532,14527.25,2521.806,14215.272,2461.773,19906.855,2644.638,10628.417,2394.153,17132.604,2196.646,18061.926,2184.685,15254.176,2179.526,16402.301,2170.079,7051.385,2139.033,18664.625,2170.688,16000.021,2140.042
422,42.1,11656.36,2486.902,16867.162,2453.297,15980.2,2849.171,17156.615,2558.261,20303.787,2292.745,14494.833,2538.667,14156.909,2460.409,19873.479,2646.812,10591.486,2390.472,17055.084,2197.656,17862.666,2187.926,15189.526,2183.491,16348.921,2176.556,7021.703,2144.55,18647.459,2180.25,15877.128,2144.34
423,42.2,11620.869,2488.754,16746.838,2460.108,15876.942,2868.914,17077.139,2560.446,20191.469,2285.979,14464.277,2552.028,14098.068,2473.955,19912.334,2620.898,10552.875,2388.222,16960.781,2194.406,17745.889,2201.167,15118.176,2182.123,16269.604,2172.937,6979.22,2142.033,18517.396,2185.729,15761.021,2145.787
424,42.3,11579.394,2487.902,16627.324,2461.216,15852.8,2856.057,16996.262,2557.831,20087.531,2297.617,14464.889,2537.75,14081.432,2459.909,19929.174,2615.42,10486.208,2396.972,16908.072,2199.823,17578.186,2196.463,15109.018,2183.07,16200.429,2174.73,6968.495,2139.198,18430.459,2191.854,15622.489,2143.553
425,42.4,11538.574,2495.361,16518.756,2443.487,15765.828,2866.657,16901.432,2549.6,19996.617,2293.298,14375.861,2544.667,14010.728,2472.636,19877.0,2623.986,10443.764,2399.764,16838.969,2189.312,17487.889,2189.833,15039.0,2191.228,16179.968,2168.19,6973.242,2142.703,18344.146,2175.958,15535.447,2135.106
426,42.5,11490.017,2501.82,16378.271,2450.892,15265.086,2802.543,16811.77,2564.677,19917.83,2299.106,14350.833,2540.25,13971.432,2468.795,19795.941,2628.507,10422.736,2383.139,16730.229,2189.406,17351.963,2201.685,15012.965,2186.632,16099.223,2173.968,6941.67,2145.165,18306.938,2174.229,15381.128,2156.766
427,42.6,11427.213,2492.082,16294.729,2465.0,15253.771,2782.029,16722.631,2563.6,19805.404,2288.234,14315.917,2529.083,13942.978,2468.114,19759.145,2613.362,10392.681,2382.792,16635.322,2197.792,17245.037,2190.926,14959.93,2191.456,16020.429,2175.032,6935.846,2146.934,18267.188,2176.042,15254.681,2143.979
428,42.7,11337.967,2491.312,16140.784,2464.297,15343.314,2810.657,16590.4,2561.6,19714.086,2292.958,14306.527,2521.389,13907.432,2457.932,19656.217,2611.971,10369.667,2388.083,16539.178,2198.417,17082.074,2188.926,14867.141,2187.035,15927.254,2175.302,6942.231,2144.439,18212.166,2188.604,15100.383,2147.298
429,42.8,11303.41,2502.229,16011.243,2460.594,15277.429,2821.657,16505.246,2568.862,19626.979,2300.149,14217.223,2542.667,13816.296,2469.886,19614.768,2616.435,10350.473,2384.236,16456.303,2198.51,16966.686,2201.074,14821.438,2190.79,15882.857,2175.984,6893.341,2140.088,18120.812,2172.417,15025.191,2142.851
430,42.9,11262.246,2490.164,15872.811,2457.378,15246.429,2820.171,16373.554,2561.015,19528.914,2303.298,14158.861,2531.722,13768.228,2462.068,19586.768,2626.478,10325.652,2374.681,16421.041,2191.031,16847.852,2196.426,14687.562,2184.228,15855.984,2177.984,6890.956,2135.198,18057.229,2177.208,14933.574,2137.915
431,43.0,11157.771,2494.738,15806.162,2443.432,15271.429,2813.743,16290.923,2562.969,19417.701,2286.298,14130.139,2536.361,13717.341,2466.909,19514.682,2621.826,10280.5,2381.208,16319.511,2190.427,16661.797,2184.963,14627.474,2183.807,15776.0,2174.063,6884.055,2146.165,17966.271,2181.188,14770.085,2143.574
432,43.1,11165.426,2497.902,15704.271,2462.838,15184.8,2829.143,16135.585,2558.062,19414.936,2286.34,14101.277,2544.639,13668.454,2466.364,19468.232,2606.42,10254.556,2387.097,16278.636,2192.76,16542.111,2187.444,14564.456,2181.123,15715.096,2167.254,6859.989,2142.978,17957.584,2181.896,14647.83,2140.489
433,43.2,11074.819,2480.41,15539.729,2447.568,15239.629,2845.743,16034.292,2563.431,19380.127,2291.553,13990.611,2541.0,13582.159,2475.523,19386.537,2622.449,10235.083,2382.903,16174.677,2198.698,16438.297,2196.389,14517.368,2181.018,15656.968,2169.921,6850.539,2143.912,17854.541,2177.479,14550.681,2138.064
434,43.3,11039.492,2494.394,15479.189,2458.432,15204.343,2849.914,16217.216,2539.723,19312.213,2290.958,13913.389,2544.472,13490.863,2468.182,19335.449,2618.971,10224.264,2385.347,16183.729,2191.427,16285.686,2192.167,14507.438,2188.772,15576.587,2172.968,6835.758,2141.747,17769.354,2177.958,14410.426,2132.042
435,43.4,11025.426,2483.721,15263.108,2459.0,15275.086,2846.829,16170.031,2550.492,19222.553,2295.66,13876.611,2538.694,13424.204,2463.409,19311.014,2620.536,10199.833,2377.806,16081.812,2191.938,16153.056,2192.907,14444.614,2178.105,15503.698,2164.492,6832.813,2146.209,17709.5,2173.979,14275.298,2149.0
436,43.5,10928.246,2490.656,15129.973,2452.432,15147.286,2831.428,16158.969,2545.185,19173.447,2279.128,13816.056,2533.556,13365.932,2464.568,19217.16,2630.029,10148.777,2380.069,15972.094,2196.01,16001.463,2197.815,14379.403,2179.404,15431.016,2170.921,6812.011,2145.725,17715.188,2194.125,14210.957,2137.979
437,43.6,10891.278,2489.459,15072.946,2457.243,15151.114,2845.229,16070.323,2536.062,19116.105,2282.34,13758.111,2537.028,13298.75,2459.75,19157.436,2608.319,10111.027,2380.597,15925.271,2191.448,15831.481,2189.981,14283.298,2182.86,15363.921,2172.365,6790.209,2145.561,17610.0,2177.75,14095.532,2139.404
438,43.7,10878.295,2501.213,14947.892,2458.622,15131.886,2848.257,16038.508,2546.785,18988.914,2281.894,13713.333,2549.639,13247.454,2475.568,19077.508,2620.812,10066.652,2378.861,15782.229,2189.24,15704.444,2199.037,14224.368,2189.158,15247.206,2168.365,6770.901,2140.033,17549.229,2185.25,13939.915,2142.979
439,43.8,10798.099,2490.197,14810.297,2457.892,15060.8,2868.486,15920.907,2541.231,18866.682,2286.17,13614.639,2528.389,13155.522,2454.136,18971.783,2616.232,10049.277,2383.833,15770.031,2199.625,15587.13,2194.019,14139.877,2180.21,15164.396,2171.635,6769.934,2145.824,17502.396,2175.729,13889.979,2143.638
440,43.9,10743.737,2480.164,14671.567,2446.459,15155.743,2741.257,15884.4,2556.677,18753.148,2290.915,13521.556,2535.806,13071.568,2463.841,18915.275,2623.014,10012.833,2379.472,15707.062,2200.875,15512.296,2194.963,14103.754,2181.579,15105.841,2166.667,6764.451,2141.934,17469.604,2193.458,13746.276,2137.723
441,44.0,10682.754,2491.492,14595.622,2452.973,15155.571,2757.2,15767.123,2547.077,18630.318,2291.426,13427.473,2536.333,12958.5,2458.364,18809.0,2620.652,9982.25,2370.611,15632.239,2187.906,15336.019,2203.13,14038.859,2192.667,14996.111,2177.159,6735.989,2143.439,17375.521,2174.562,13593.043,2144.383
442,44.1,10631.147,2480.918,14468.703,2445.054,15158.857,2748.171,15654.385,2545.739,18485.34,2277.042,13327.806,2530.056,12877.682,2458.977,18721.885,2618.623,9967.25,2383.667,15584.511,2194.812,15226.352,2188.704,13996.229,2189.824,14946.429,2175.54,6724.539,2143.703,17315.375,2164.104,13545.532,2146.34
