Index,Time (s) Adjusted,grouped_osm8dr206 2M S bfr_Series002_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series002_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 2M S bfr_Series004_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series004_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 2M S bfr_Series005_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series005_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 2M S bfr_Series007_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series007_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 2M S bfr_Series008_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series008_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 2M S bfr_Series009_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series009_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 2M S bfr_Series011_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series011_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 2M S bfr_Series013_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series013_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 2M S bfr_Series014_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series014_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 2M S bfr_Series015_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series015_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 2M S bfr_Series016_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series016_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 2M S bfr_Series017_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series017_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 2M S bfr_Series018_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series018_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 2M S bfr_Series019_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series019_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 2M S bfr_Series020_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series020_Crop001_GCamP_Results_260123_Mean2
82,8.1,7580.369,2458.154,7914.074,2420.679,14259.862,2604.059,16238.302,2644.585,18910.637,2570.218,14316.473,3246.944,12376.104,2002.667,7530.833,2270.833,7185.074,2138.368,16231.188,2478.594,17020.217,3368.367,14376.638,2221.793,13580.796,2136.123,11293.857,2228.476,11432.473,2212.891
83,8.2,7583.231,2459.723,7899.815,2428.012,14306.804,2595.0,16246.717,2648.49,18858.436,2577.709,14453.861,3247.625,12312.875,2002.5,7561.569,2267.264,7177.779,2130.941,16255.281,2477.875,17059.699,3352.333,14390.379,2217.604,13575.204,2134.959,11254.619,2240.857,11409.418,2211.545
84,8.3,7611.754,2463.308,8139.124,2420.284,14379.961,2590.941,16311.434,2644.0,18899.0,2568.109,14535.583,3230.611,12337.417,2008.688,7544.528,2263.556,7165.809,2129.029,16202.25,2480.406,17019.982,3351.1,14345.725,2215.914,13584.286,2126.592,11196.381,2229.262,11363.146,2210.636
85,8.4,7595.077,2465.046,7841.111,2425.802,14400.353,2600.529,16311.0,2640.943,18865.164,2567.182,14668.333,3245.722,12377.667,2002.521,7572.903,2267.722,7204.412,2128.456,16224.812,2477.125,16986.5,3362.267,14301.725,2217.569,13587.938,2136.612,11206.833,2228.524,11342.327,2210.255
86,8.5,7577.523,2457.8,8091.951,2420.309,14466.432,2586.118,16385.49,2633.585,18924.891,2571.436,14735.542,3235.111,12391.625,2003.354,7567.556,2256.861,7179.838,2127.662,16245.062,2479.812,16989.283,3353.833,14306.811,2217.017,13587.388,2142.714,11153.023,2226.786,11340.836,2206.382
87,8.6,7604.139,2466.631,8088.086,2423.556,14519.588,2588.451,16455.906,2654.51,18939.219,2562.382,14832.473,3234.958,12396.146,2012.5,7550.514,2260.681,7190.456,2129.632,16269.469,2485.375,17030.768,3348.6,14329.638,2227.896,13575.633,2144.755,11115.238,2233.857,11355.782,2213.527
88,8.7,7590.369,2447.246,8070.839,2422.185,14613.667,2583.216,16528.416,2644.679,18964.963,2579.036,14878.277,3232.167,12387.583,2000.417,7564.236,2270.556,7197.294,2130.559,16255.875,2481.062,16964.449,3359.1,14279.189,2225.034,13567.938,2135.775,11160.214,2242.476,11305.491,2206.636
89,8.8,7590.369,2461.492,7808.494,2422.938,14610.98,2588.137,16538.189,2651.132,18966.963,2565.982,14911.111,3242.639,12345.958,1996.062,7577.069,2264.819,7193.309,2130.0,16184.438,2470.25,16952.834,3355.867,14284.638,2218.0,13616.918,2137.653,11139.429,2246.381,11299.272,2216.836
90,8.9,7602.154,2457.662,7764.321,2419.124,14677.333,2597.49,16579.623,2645.887,18959.4,2563.327,14965.736,3242.833,12351.438,2012.729,7547.056,2266.208,7197.265,2127.118,16187.812,2484.0,16932.033,3365.15,14304.225,2223.241,13563.347,2141.123,11108.262,2234.786,11285.854,2209.109
91,9.0,7595.554,2464.215,8033.543,2419.704,14759.353,2594.274,16553.246,2651.887,19005.564,2554.745,15066.917,3241.167,12271.271,1997.604,7551.889,2270.764,7204.706,2123.073,16229.25,2484.656,16960.117,3359.083,14274.586,2225.345,13547.612,2135.674,11075.048,2228.595,11268.236,2214.273
92,9.1,7597.231,2461.662,8002.333,2419.247,14782.647,2583.078,16389.15,2633.925,18953.164,2561.418,14929.069,3272.444,12355.75,2003.062,7540.792,2265.958,7225.191,2129.897,16246.25,2499.5,16926.65,3368.75,14345.982,2226.362,13483.286,2137.735,11067.643,2226.857,11299.272,2220.891
93,9.2,7581.492,2457.692,7993.839,2416.716,14812.922,2592.529,16517.717,2635.547,18903.764,2568.164,15128.486,3252.667,12325.208,1995.0,7555.389,2263.236,7213.206,2127.559,16185.781,2487.188,16887.768,3358.733,14307.931,2220.448,13466.102,2135.674,11062.833,2236.357,11338.109,2205.182
94,9.3,7600.554,2462.138,7981.234,2425.864,14837.02,2582.667,16556.416,2651.396,18828.963,2555.564,15183.042,3244.167,12286.271,2004.229,7558.431,2254.861,7219.544,2131.088,16103.25,2464.875,16912.967,3373.717,14345.327,2220.345,13430.163,2134.714,11070.81,2234.333,11294.363,2208.418
95,9.4,7605.584,2458.046,7946.407,2418.0,14906.647,2595.0,16506.697,2634.358,18756.564,2554.854,15177.806,3224.208,12341.167,2008.812,7565.278,2265.639,7219.162,2124.809,16082.906,2486.75,16972.518,3381.017,14309.173,2222.241,13428.306,2129.184,11127.929,2223.69,11309.491,2205.655
96,9.5,7578.262,2467.8,7968.864,2420.124,14894.667,2592.235,16590.867,2647.17,18745.182,2561.6,15133.848,3217.444,12311.292,2004.708,7565.875,2261.125,7225.309,2127.221,16035.312,2495.781,16950.834,3385.983,14322.034,2220.19,13448.755,2139.612,11134.904,2228.667,11357.291,2215.564
97,9.6,7558.846,2451.154,7984.975,2421.074,14903.941,2579.373,16693.094,2644.642,18702.6,2545.964,15027.458,3269.333,12314.917,2003.75,7549.597,2264.028,7244.544,2119.073,15993.344,2485.031,16975.066,3374.5,14294.689,2222.086,13367.51,2131.775,11112.881,2228.762,11391.146,2211.255
98,9.7,7591.169,2454.308,7938.914,2418.876,14896.138,2586.961,16534.0,2641.226,18713.672,2566.673,15255.389,3234.125,12353.438,2008.125,7548.014,2260.458,7245.912,2127.044,16007.906,2475.094,16945.482,3393.883,14251.707,2221.259,13376.347,2135.592,11107.667,2237.381,11415.745,2207.691
99,9.8,7546.139,2455.338,7933.136,2422.815,14909.157,2589.431,16584.15,2644.358,18653.254,2553.655,15230.056,3247.694,12326.083,2010.083,7561.681,2266.194,7231.074,2127.235,16013.438,2479.625,16920.982,3369.633,14269.189,2214.896,13339.143,2132.877,11097.69,2224.714,11485.036,2209.745
100,9.9,7566.092,2449.739,7922.21,2414.086,14858.883,2592.647,16622.943,2642.019,18643.254,2564.545,15199.125,3263.347,12278.188,2007.417,7561.181,2262.611,7262.676,2130.015,16000.375,2487.062,16921.768,3370.75,14217.621,2219.741,13352.837,2136.959,11103.857,2221.928,11465.127,2218.982
101,10.0,7529.631,2456.477,7879.21,2420.815,14790.393,2579.745,16631.736,2650.868,18610.527,2550.745,15276.598,3262.972,11983.958,1774.229,7584.417,2268.25,7242.882,2127.265,15953.062,2484.406,16866.184,3370.017,14190.018,2225.483,13367.53,2135.551,11105.238,2227.595,11491.182,2200.455
102,10.1,7564.416,2456.138,7877.037,2414.951,14719.117,2587.098,16604.227,2652.453,18578.127,2551.418,15497.819,3241.736,12007.458,1779.75,7560.792,2258.319,7243.471,2128.515,15903.25,2492.031,16937.117,3367.683,14166.811,2217.172,13355.225,2150.837,11135.667,2228.69,11506.146,2219.073
103,10.2,7562.477,2456.323,7869.321,2415.938,14697.039,2582.294,16418.076,2643.415,18487.928,2546.436,15353.764,3285.319,12279.188,2000.333,7552.972,2263.153,7238.279,2127.029,15897.25,2473.562,16945.684,3379.75,14119.5,2222.534,13338.021,2136.265,11098.119,2238.048,11566.8,2211.4
104,10.3,7567.262,2453.954,7874.815,2424.605,14641.49,2587.804,16472.133,2652.415,18526.746,2550.636,15423.764,3269.153,12175.021,2004.167,7564.278,2255.333,7260.765,2131.471,15924.562,2483.688,16881.617,3364.117,14142.189,2219.776,13345.429,2135.612,11066.429,2230.572,11591.127,2209.655
105,10.4,7581.754,2456.461,7851.531,2421.889,14590.039,2578.823,16380.83,2625.358,17868.328,2543.964,15450.264,3273.639,12073.25,2010.917,7578.944,2254.819,7251.456,2125.559,15917.906,2488.406,16878.533,3371.483,14127.673,2224.69,13334.286,2141.367,11066.096,2236.262,11586.69,2210.727
106,10.5,7548.246,2464.969,7865.481,2423.778,14549.274,2595.667,16309.812,2628.226,17798.4,2551.255,15526.917,3262.264,12043.917,2003.021,7546.764,2262.278,7230.397,2133.765,15946.906,2481.688,16847.066,3352.117,14103.5,2218.414,13283.551,2138.347,11048.477,2222.333,11590.873,2212.018
107,10.6,7506.584,2459.938,7844.457,2430.741,14539.451,2577.039,16298.472,2632.849,17898.727,2538.418,15732.306,3242.194,11995.396,1996.979,7561.625,2263.319,7204.985,2128.75,15914.438,2474.938,16830.916,3353.517,14143.293,2224.345,13225.918,2131.326,11028.048,2226.667,11609.418,2210.273
108,10.7,7558.262,2458.4,7831.58,2415.901,14476.784,2583.235,16267.227,2631.189,17916.219,2546.327,15724.431,3235.361,11998.542,1995.167,7488.639,2263.417,7216.338,2121.956,15896.188,2482.375,16831.35,3352.133,14172.638,2216.448,13190.674,2142.816,11044.167,2225.548,11608.454,2206.891
109,10.8,7589.662,2450.231,7833.506,2426.914,14475.902,2594.098,16292.773,2636.17,17910.328,2562.364,15709.583,3236.722,11921.062,2006.167,7501.625,2262.417,7209.471,2122.794,15865.531,2484.938,16856.551,3343.883,14175.862,2213.655,13212.388,2136.326,11013.096,2231.976,11605.363,2218.764
110,10.9,7600.431,2460.908,7841.876,2419.963,14496.628,2590.941,16154.415,2617.698,17973.291,2557.273,15671.348,3220.806,11815.5,2001.021,7509.861,2271.708,7223.162,2122.691,15844.125,2475.031,16841.949,3336.833,14113.845,2213.155,13156.898,2138.633,10979.929,2222.405,11600.745,2211.182
111,11.0,7560.185,2448.508,7822.531,2416.889,14504.549,2571.745,16196.057,2632.377,17958.764,2548.036,15670.569,3232.194,11838.875,2001.354,7470.028,2269.514,7212.809,2117.118,15866.25,2473.062,16852.184,3346.383,14051.138,2207.259,14566.551,2142.572,10959.643,2224.452,11614.327,2213.673
112,11.1,7580.877,2456.969,7815.247,2408.481,14493.471,2591.902,16213.905,2623.358,18017.363,2547.091,15526.833,3255.667,11792.833,2000.979,7458.764,2280.028,7261.676,2130.897,15819.844,2475.906,16816.166,3337.917,14035.155,2210.983,13215.0,2133.082,10997.762,2224.119,11616.637,2213.2
113,11.2,7581.708,2456.077,7782.173,2409.173,14538.726,2593.51,16076.49,2641.151,17981.873,2540.545,15541.167,3256.111,12114.062,2176.646,7475.958,2271.153,7241.132,2123.662,15742.625,2470.5,16806.967,3336.567,14047.241,2210.707,14669.429,2137.633,10976.881,2228.952,11602.346,2211.509
114,11.3,7563.139,2452.938,7790.111,2419.136,14445.039,2592.333,16167.66,2629.962,17889.4,2541.146,15466.861,3257.931,12090.583,2188.917,7471.806,2281.042,7239.868,2133.353,15748.812,2472.156,16805.666,3338.233,14040.293,2219.414,14682.612,2132.612,10966.857,2228.81,11563.454,2219.164
115,11.4,7537.4,2447.846,7770.642,2419.926,14470.02,2585.078,16198.132,2631.34,17858.418,2544.327,15491.583,3262.028,11794.5,2015.125,7488.875,2269.111,7209.691,2123.677,15739.188,2479.406,16796.666,3337.117,14016.482,2209.672,14691.653,2137.572,10932.404,2217.452,11521.6,2208.6
116,11.5,7532.846,2451.862,7782.469,2416.198,14436.51,2595.0,16213.962,2621.49,17862.672,2548.2,15434.069,3279.0,11843.792,2008.208,7475.569,2265.375,7192.25,2128.853,15743.594,2455.562,16856.75,3342.583,13988.569,2217.776,14690.429,2144.469,10943.571,2224.286,11573.109,2212.655
117,11.6,7550.861,2447.631,7769.062,2411.21,14433.607,2580.706,16271.095,2615.453,17742.109,2544.255,15458.833,3277.778,11884.792,1998.458,7503.417,2276.319,7184.706,2127.485,15677.25,2462.594,16873.232,3331.083,14029.121,2219.259,14648.775,2131.204,10931.452,2224.452,11506.6,2206.8
118,11.7,7553.4,2454.246,7779.975,2416.642,14364.687,2582.529,16197.019,2650.642,17715.654,2543.745,15469.069,3271.931,11875.521,1992.458,7498.153,2276.972,7204.191,2125.015,15629.062,2480.906,16854.533,3334.367,14025.621,2217.604,14716.734,2146.388,10877.096,2227.167,11472.437,2208.473
119,11.8,7550.923,2459.077,7770.309,2404.79,14291.765,2576.745,16329.773,2651.547,17691.908,2525.218,15499.402,3270.347,11755.396,2001.0,7477.944,2268.153,7172.015,2133.809,15573.969,2473.75,16850.617,3324.983,14032.241,2221.259,14673.306,2137.061,10858.714,2234.048,11445.346,2204.818
120,11.9,7464.969,2461.615,7730.593,2414.21,14228.628,2586.843,16271.51,2630.189,17648.418,2541.291,15489.902,3278.278,11847.5,2000.417,7421.292,2246.931,7189.838,2120.868,15614.312,2469.812,16864.699,3322.983,14090.138,2207.241,14686.551,2130.041,10865.952,2223.786,11396.782,2210.727
121,12.0,7538.185,2460.292,7724.136,2415.049,14178.196,2594.078,16287.472,2648.264,17607.309,2535.745,15502.319,3290.056,11785.667,1995.542,7410.528,2243.139,7197.882,2129.971,15580.031,2482.188,16921.566,3326.817,14056.673,2219.931,14724.796,2139.061,10789.738,2235.214,11403.527,2212.073
122,12.1,7521.139,2454.123,7737.543,2421.309,14203.568,2572.549,16279.396,2634.981,17529.746,2534.291,15487.902,3285.111,11767.771,2000.021,7410.083,2254.708,7182.676,2125.059,15683.188,2478.656,16887.768,3332.317,14140.155,2217.448,14686.653,2139.816,10808.833,2226.667,11367.527,2211.927
123,12.2,7495.0,2459.815,7733.679,2415.593,14174.726,2584.216,16253.302,2636.49,17550.801,2539.291,15547.0,3301.306,11747.938,1998.5,7452.125,2264.111,7193.235,2122.941,15707.688,2486.094,16934.25,3310.983,14122.173,2215.448,14696.082,2143.041,10729.738,2223.143,11380.418,2212.564
124,12.3,7465.846,2464.062,7724.086,2424.148,14200.451,2577.941,16229.792,2643.472,17463.055,2531.582,15588.611,3287.278,11763.271,1998.583,7438.806,2266.681,7178.926,2124.794,15693.125,2470.281,16878.316,3321.883,14143.018,2223.155,14673.612,2134.204,10669.262,2211.643,11329.491,2215.091
125,12.4,7491.662,2460.477,7718.568,2409.753,14218.628,2576.804,16217.377,2651.868,17394.381,2537.146,15650.667,3298.944,11806.354,2004.0,7442.528,2275.292,7171.574,2127.662,15768.219,2458.688,16942.301,3323.817,14098.793,2214.534,14583.306,2131.367,10728.786,2220.905,11326.0,2211.545
126,12.5,7487.923,2451.415,7469.099,2421.247,14222.902,2591.216,16169.868,2636.34,17323.346,2533.618,15601.667,3287.694,11854.667,1997.583,7428.681,2257.347,7172.221,2120.485,15730.375,2458.969,16900.783,3324.217,14117.448,2213.379,14522.143,2134.775,10697.262,2223.238,11290.291,2202.982
127,12.6,7500.954,2464.369,7489.753,2421.531,14208.196,2592.177,16141.981,2647.849,17376.691,2533.036,15572.75,3285.986,11869.062,1999.854,7414.569,2271.153,7179.809,2124.294,15797.125,2480.469,16977.65,3305.517,14137.948,2226.621,14507.959,2131.837,10688.619,2227.048,11325.981,2213.909
128,12.7,7470.554,2465.723,7463.938,2419.185,14153.255,2575.804,15931.849,2635.623,17291.891,2533.345,15401.973,3301.417,11875.854,1995.562,7408.736,2268.458,7167.971,2137.25,15815.0,2465.75,16988.982,3307.383,14146.379,2212.448,14490.878,2135.367,10673.31,2229.0,11323.454,2208.418
129,12.8,7452.815,2460.446,7697.827,2410.124,14137.687,2584.823,15955.038,2623.132,17286.746,2523.818,15416.806,3286.764,11844.896,1998.5,7415.847,2266.042,7160.147,2122.015,15757.094,2473.531,16998.633,3304.1,14166.173,2213.966,14441.163,2139.428,10674.977,2232.619,11343.527,2205.709
130,12.9,7480.185,2461.815,7469.099,2416.642,14291.745,2573.941,15873.528,2648.49,17280.928,2533.018,15410.348,3294.806,11872.625,2000.188,7400.861,2261.139,7151.059,2139.5,15677.094,2466.219,16938.316,3315.05,14095.966,2211.621,14466.286,2138.388,10692.143,2236.881,11343.127,2207.927
131,13.0,7488.539,2455.754,7446.629,2418.889,14339.726,2573.353,15834.528,2656.094,17314.363,2535.564,15377.389,3294.778,11874.688,1992.917,7383.014,2268.347,7154.324,2126.882,15718.0,2472.156,16919.232,3295.4,14075.5,2221.052,14421.245,2138.428,10742.714,2235.0,11314.836,2210.455
132,13.1,7477.215,2461.569,7447.481,2422.16,14367.51,2564.471,15891.453,2624.019,17305.418,2531.964,15365.848,3277.653,11921.938,1999.688,7368.583,2265.319,7165.735,2127.647,15736.281,2447.688,16923.383,3300.833,14080.069,2221.793,14425.898,2130.592,10726.429,2227.857,11268.764,2208.054
133,13.2,7470.554,2460.6,7427.049,2418.185,14386.274,2578.451,15782.057,2646.377,17320.746,2522.018,15339.5,3299.194,11964.312,2009.354,7380.889,2262.028,7148.103,2131.721,15773.75,2479.219,16934.617,3285.433,14033.327,2206.379,14437.796,2145.245,10664.071,2238.333,11226.818,2208.109
134,13.3,7464.954,2462.4,7430.284,2416.062,14512.117,2577.373,15726.283,2643.887,17236.545,2529.491,15296.583,3295.806,12034.958,2008.875,7367.125,2263.694,7180.441,2121.853,15724.906,2477.156,16930.867,3284.483,14086.741,2223.604,14410.898,2140.857,10658.381,2228.357,11209.109,2210.891
135,13.4,7417.892,2467.646,7666.025,2408.309,14588.98,2567.471,15719.943,2635.868,17224.018,2524.018,15252.444,3287.694,12024.021,2010.646,7365.417,2266.458,7167.088,2130.971,15716.25,2461.125,16974.15,3285.25,14106.086,2221.517,14399.796,2131.796,10643.523,2229.214,11213.909,2208.745
136,13.5,7434.723,2469.354,7425.074,2415.568,14674.941,2575.941,15509.302,2641.17,17746.855,2588.146,15190.236,3296.111,12023.667,2002.5,7354.778,2267.611,7143.382,2123.471,15663.281,2477.75,16944.35,3286.333,14069.396,2226.259,14326.163,2131.837,10698.762,2221.5,11186.546,2209.054
137,13.6,7411.077,2469.138,7429.111,2423.296,14694.883,2561.51,15726.868,2629.51,17748.273,2570.854,15102.736,3290.347,12019.125,2007.021,7358.806,2268.444,7179.074,2129.721,15681.656,2465.812,16940.633,3287.067,14121.414,2215.017,14345.306,2143.204,10688.786,2230.0,11158.981,2207.364
138,13.7,7420.292,2462.169,7400.086,2421.309,14775.922,2562.706,15628.83,2626.849,17737.891,2586.854,15061.389,3283.361,11973.812,2008.229,7384.514,2267.639,7173.294,2121.677,15643.25,2469.188,16930.666,3288.417,14114.966,2217.672,14320.714,2141.102,10685.143,2227.69,11123.182,2210.073
139,13.8,7392.262,2474.215,7403.654,2421.506,14843.274,2573.765,15601.773,2623.0,17747.236,2573.364,15107.389,3198.361,11932.562,2002.083,7366.431,2265.264,7170.956,2120.735,15558.375,2462.875,16934.768,3288.067,14100.052,2215.155,14275.184,2142.959,10709.714,2237.381,11125.8,2209.327
140,13.9,7406.446,2460.338,7411.161,2418.395,14892.843,2582.843,15611.925,2625.415,17781.473,2579.6,15077.848,3200.792,11961.667,2009.333,7366.125,2267.431,7161.779,2119.618,15588.531,2472.062,16934.467,3288.233,14073.896,2213.155,14315.041,2132.939,10667.929,2227.881,11067.69,2201.618
141,14.0,7387.831,2456.492,7389.778,2415.876,14983.883,2581.118,15650.453,2618.151,17857.654,2575.036,15087.583,3194.25,12068.917,2003.958,7388.139,2270.597,7189.103,2123.603,15511.812,2462.031,16945.033,3288.8,14092.673,2217.466,14275.102,2134.449,10659.81,2223.69,11086.236,2201.382
142,14.1,7394.908,2462.646,7380.593,2426.79,14967.432,2570.49,15611.057,2623.358,17900.637,2579.4,15195.889,3182.75,11783.417,1770.229,7359.236,2266.083,7208.044,2130.721,15483.938,2474.531,16940.533,3283.567,14095.345,2211.552,14201.755,2140.979,10723.643,2228.928,11046.437,2206.273
143,14.2,7385.908,2480.708,7363.568,2411.802,15079.117,2578.784,15616.717,2604.189,17946.037,2566.345,15234.944,3200.403,11722.104,1780.854,7370.083,2272.431,7204.0,2125.397,15437.656,2470.812,17001.416,3291.75,14088.225,2212.431,14141.857,2139.755,10675.548,2228.643,10995.055,2203.6
144,14.3,7398.631,2475.892,7372.333,2422.531,15086.549,2572.49,15697.68,2601.585,17958.928,2580.709,15231.736,3186.403,11991.562,2001.583,7359.417,2256.611,7180.132,2130.529,15486.531,2468.656,17000.633,3313.683,14063.448,2222.896,14122.796,2143.184,10693.548,2233.786,10983.327,2207.618
145,14.4,7401.6,2462.169,7371.395,2415.988,15064.471,2567.333,15709.755,2597.698,17921.764,2563.109,15334.402,3180.528,11788.125,1994.938,7368.583,2269.375,7178.603,2133.471,15431.469,2454.188,16981.184,3311.533,14098.225,2217.448,14091.245,2125.531,10616.523,2230.928,10978.055,2206.582
146,14.5,7384.539,2470.308,7365.852,2417.654,15096.49,2567.784,15700.51,2596.151,17940.582,2573.873,15347.667,3197.25,11639.625,2004.458,7380.222,2264.847,7200.426,2133.588,15445.75,2456.312,16966.166,3295.783,14095.518,2224.104,14081.49,2141.286,10643.071,2236.786,10938.69,2194.527
147,14.6,7384.815,2462.461,7356.494,2415.086,15049.98,2570.941,15718.642,2602.811,17890.0,2576.836,15392.306,3201.181,11494.104,2005.042,7392.583,2268.847,7172.926,2127.985,15374.25,2475.625,16948.268,3314.733,14114.379,2210.069,14044.347,2137.653,10600.5,2218.69,10940.909,2204.691
148,14.7,7383.831,2466.261,7371.124,2417.679,15013.529,2559.745,15660.868,2610.642,17856.018,2555.418,15419.306,3193.806,11776.958,2193.562,7413.917,2269.944,7191.235,2120.044,15339.438,2474.062,16969.5,3309.4,14133.259,2214.983,14029.551,2138.347,10627.881,2226.452,10936.818,2194.109
149,14.8,7367.692,2465.092,7350.432,2415.691,15035.902,2561.412,15693.132,2598.792,17862.219,2572.909,15419.723,3176.153,11616.062,2173.646,7411.25,2261.625,7181.118,2125.573,15346.875,2465.344,16986.633,3304.433,14137.138,2214.862,13995.143,2138.469,10548.667,2224.262,10907.563,2227.291
150,14.9,7375.861,2458.708,7366.926,2412.346,15014.98,2571.647,15675.962,2599.755,17816.037,2566.091,15537.444,3186.667,11341.646,2184.5,7396.069,2274.653,7171.294,2131.765,15372.406,2458.719,16945.268,3300.3,14115.414,2214.276,14028.286,2140.979,10581.452,2218.762,10899.964,2206.727
151,15.0,7359.323,2455.539,7374.729,2417.124,14972.804,2563.157,15584.377,2583.623,17802.436,2569.873,15577.986,3183.056,11674.896,2180.958,7394.708,2279.653,7172.206,2125.323,15310.938,2470.25,16892.051,3303.967,14098.673,2204.293,13971.551,2138.163,10549.548,2227.405,10932.818,2207.436
152,15.1,7332.769,2466.615,7356.21,2413.271,15001.451,2563.784,15396.415,2588.642,17755.709,2552.6,15596.639,3169.778,11428.042,2183.688,7396.097,2268.917,7197.265,2129.706,15285.375,2465.406,16910.85,3310.667,14117.069,2222.207,13980.163,2134.082,10544.571,2238.5,10954.437,2198.764
153,15.2,7309.277,2468.969,7366.444,2412.469,15008.941,2557.823,15477.075,2585.453,17660.127,2570.364,15547.5,3175.028,11400.771,2168.958,7324.806,2253.236,7214.926,2118.779,15299.031,2460.969,16885.717,3294.767,14121.345,2211.276,13965.49,2140.939,10511.929,2228.381,10915.836,2203.291
154,15.3,7334.508,2465.846,7350.309,2417.889,15003.039,2570.961,15580.717,2583.377,17652.781,2558.673,15516.417,3174.389,11142.417,2176.188,7319.528,2247.514,7195.235,2128.25,15245.031,2471.625,16898.732,3297.35,14148.948,2216.483,13985.429,2138.796,10508.404,2232.881,10946.637,2205.727
155,15.4,7295.338,2465.185,7353.407,2415.333,15037.745,2565.686,15522.792,2580.189,17634.746,2565.509,15499.389,3156.847,11501.854,2181.771,7322.708,2234.931,7206.765,2120.25,15256.656,2466.719,16877.166,3299.15,14155.689,2220.483,13955.245,2129.816,10484.523,2235.452,10943.218,2201.6
156,15.5,7307.831,2459.246,7370.741,2417.617,14973.138,2567.529,15292.095,2562.094,17568.801,2567.927,15484.973,3157.917,11440.438,2177.542,7315.542,2243.722,7227.632,2132.412,15225.188,2458.781,16872.217,3306.017,14208.707,2209.638,13887.163,2127.408,10490.0,2232.928,10939.272,2205.364
157,15.6,7312.969,2467.261,7357.519,2424.124,14928.843,2566.686,15399.32,2583.226,16789.637,2557.491,15492.708,3152.361,11454.792,2179.188,7334.236,2253.819,7179.015,2123.721,15231.156,2467.281,16823.867,3297.367,14234.827,2209.707,13826.388,2126.612,10480.786,2233.952,10925.891,2203.691
158,15.7,7319.139,2463.877,7339.049,2416.37,14942.177,2557.059,15388.377,2556.396,16853.564,2559.418,15442.333,3150.361,11270.208,2172.708,7277.347,2257.125,7187.618,2126.691,15124.5,2479.969,16794.883,3303.667,14248.948,2207.983,13827.857,2143.388,10460.762,2234.905,10876.473,2196.164
159,15.8,7308.262,2466.662,7357.198,2417.259,14906.235,2568.431,15431.132,2578.51,16830.51,2561.364,15367.375,3165.167,11235.875,2171.146,7311.181,2258.681,7196.221,2127.941,15086.375,2464.0,16819.199,3284.717,14290.121,2218.396,13786.306,2131.49,10461.904,2229.286,10883.945,2200.091
160,15.9,7307.769,2463.369,7372.012,2414.148,14877.922,2563.784,15511.528,2573.981,16832.818,2559.727,15324.764,3160.278,11152.5,2178.542,7312.736,2260.583,7217.191,2119.603,15096.594,2452.906,16843.184,3293.1,14267.0,2206.121,13777.449,2129.245,10435.523,2222.738,10903.437,2203.709
161,16.0,7310.769,2456.846,7357.729,2423.679,14848.039,2561.49,15521.132,2580.83,16788.055,2556.309,15246.277,3160.528,11103.312,2174.0,7298.903,2250.458,7212.176,2120.118,15059.125,2465.906,16805.416,3296.45,14259.155,2214.862,13786.225,2126.021,10397.857,2220.643,10856.346,2211.236
162,16.1,7306.6,2454.308,7376.667,2419.679,14804.706,2559.392,15419.32,2577.755,16720.346,2553.054,15205.139,3130.111,10978.104,2171.146,7340.319,2257.403,7267.044,2134.059,15016.125,2455.406,16763.801,3303.467,14284.241,2203.224,13792.041,2129.816,10394.596,2221.167,10833.637,2212.564
